Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage,best_year_matches,worst_year_matches,best_year_wins,worst_year_wins
Anastasiya Shoshyna,F,U,UKR,5.0,189.0,0.6402116402116402,2016.0,2020.0,2016.0,2020.0
Eva Martinez Regalado,F,U,ESP,0.0,12.0,0.4166666666666667,2020.0,2016.0,2020.0,2019.0
Natalia Belova,F,U,RUS,0.0,15.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0
Valeria Gorlats,F,R,EST,0.0,47.0,0.425531914893617,2016.0,2020.0,2016.0,2017.0
Anna Makhorkina,F,U,RUS,0.0,114.0,0.2631578947368421,2019.0,2020.0,2019.0,2017.0
Anastasia Gasanova,F,U,RUS,3.0,224.0,0.6026785714285714,2019.0,2020.0,2016.0,2017.0
Veronica Miroshnichenko,F,L,RUS,2.0,44.0,0.5227272727272727,2016.0,2017.0,2016.0,2017.0
Diana Krasnova,F,U,RUS,0.0,33.0,0.48484848484848486,2019.0,2016.0,2019.0,2016.0
Anastasia Smirnova,F,U,BEL,0.0,18.0,0.2777777777777778,2016.0,2017.0,2016.0,2017.0
Victoria Smirnova,F,U,BEL,0.0,26.0,0.3076923076923077,2016.0,2018.0,2016.0,2017.0
Alicia Herrero Linana,F,R,ESP,0.0,59.0,0.3728813559322034,2017.0,2019.0,2016.0,2019.0
Seone Mendez,F,U,AUS,11.0,221.0,0.6199095022624435,2019.0,2020.0,2019.0,2020.0
Sofia Salimova,F,U,RUS,0.0,4.0,0.5,2016.0,2016.0,2016.0,2016.0
Simona Heinova,F,U,CZE,0.0,11.0,0.5454545454545454,2017.0,2016.0,2017.0,2016.0
Jocelijn Cavero Roeper,F,U,NED,0.0,11.0,0.09090909090909091,2019.0,2020.0,2019.0,2019.0
Noelia Bouzo Zanotti,F,R,ESP,0.0,143.0,0.4755244755244755,2019.0,2016.0,2019.0,2016.0
Alba Cortina Pou,F,U,ESP,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Marta Huqi Gonzalez Encinas,F,U,ESP,0.0,18.0,0.4444444444444444,2017.0,2016.0,2017.0,2016.0
Tessah Andrianjafitrimo,F,R,FRA,4.0,296.0,0.5641891891891891,2019.0,2020.0,2019.0,2020.0
Margot Yerolymos,F,U,FRA,4.0,279.0,0.5698924731182796,2016.0,2020.0,2016.0,2021.0
Ralina Kalimullina,F,U,RUS,0.0,17.0,0.17647058823529413,2016.0,2021.0,2016.0,2016.0
Snehadevi S Reddy,F,R,IND,1.0,82.0,0.5365853658536586,2016.0,2017.0,2016.0,2017.0
Vasanti Shinde,F,L,IND,0.0,16.0,0.3125,2021.0,2018.0,2021.0,2016.0
Man Ying Maggie Ng,F,R,HKG,0.0,65.0,0.35384615384615387,2019.0,2017.0,2019.0,2016.0
Julie Razafindranaly,F,U,FRA,0.0,10.0,0.4,2016.0,2016.0,2016.0,2016.0
Angela Fita Boluda,F,U,ESP,2.0,156.0,0.5576923076923077,2019.0,2016.0,2019.0,2016.0
Verena Meliss,F,U,ITA,0.0,193.0,0.44559585492227977,2019.0,2021.0,2019.0,2017.0
Sara Tomic,F,R,AUS,2.0,91.0,0.4725274725274725,2016.0,2020.0,2017.0,2018.0
Akshara Iska,F,R,IND,0.0,5.0,0.4,2016.0,2016.0,2016.0,2016.0
Teertha Iska,F,R,IND,0.0,7.0,0.14285714285714285,2016.0,2017.0,2016.0,2016.0
Isha Budwal,F,U,IND,0.0,14.0,0.07142857142857142,2019.0,2016.0,2019.0,2019.0
Julia Thiem,F,U,GER,0.0,11.0,0.2727272727272727,2016.0,2016.0,2016.0,2016.0
Lena Rueffer,F,U,GER,1.0,154.0,0.551948051948052,2021.0,2019.0,2021.0,2019.0
Alice Rame,F,U,FRA,3.0,232.0,0.5948275862068966,2019.0,2016.0,2019.0,2018.0
Vinciane Remy,F,R,FRA,0.0,85.0,0.4,2019.0,2020.0,2019.0,2020.0
Valeriya Denisenko,F,U,RUS,0.0,15.0,0.2,2019.0,2016.0,2019.0,2017.0
Michaela Gordon,F,U,USA,0.0,34.0,0.3235294117647059,2017.0,2018.0,2017.0,2016.0
Ena Shibahara,F,U,USA,0.0,42.0,0.5,2019.0,2020.0,2019.0,2017.0
Catherine Cartan Bellis,F,R,USA,5.0,151.0,0.6754966887417219,2016.0,2019.0,2016.0,2019.0
Madison Westby,F,R,USA,0.0,55.0,0.43636363636363634,2019.0,2018.0,2019.0,2018.0
Martina Kudelova,F,R,CZE,0.0,22.0,0.6363636363636364,2019.0,2017.0,2019.0,2021.0
Lisa Ponomar,F,R,GER,2.0,154.0,0.551948051948052,2019.0,2021.0,2019.0,2016.0
Jaeda Daniel,F,U,USA,0.0,31.0,0.3225806451612903,2016.0,2017.0,2016.0,2017.0
Ksenia Kuznetsova,F,R,RUS,0.0,26.0,0.34615384615384615,2016.0,2018.0,2016.0,2018.0
Yuan Xin,F,U,CHN,0.0,11.0,0.36363636363636365,2016.0,2016.0,2016.0,2016.0
Bunyawi Thamchaiwat,F,U,THA,3.0,148.0,0.6351351351351351,2018.0,2019.0,2018.0,2019.0
Mizuno Kijima,F,U,JPN,1.0,51.0,0.45098039215686275,2016.0,2017.0,2016.0,2017.0
Mila Popivoda,F,U,SRB,0.0,12.0,0.16666666666666666,2016.0,2016.0,2016.0,2016.0
Jiahui Chen,F,U,CHN,0.0,58.0,0.3793103448275862,2019.0,2018.0,2019.0,2016.0
Kseniia Bekker,F,R,RUS,0.0,15.0,0.06666666666666667,2016.0,2016.0,2016.0,2016.0
Tereza Mihalikova,F,R,SVK,6.0,235.0,0.5361702127659574,2017.0,2020.0,2017.0,2020.0
Erica Oosterhout,F,U,USA,0.0,13.0,0.5384615384615384,2021.0,2020.0,2021.0,2021.0
Jessie Aney,F,U,USA,2.0,122.0,0.680327868852459,2021.0,2017.0,2021.0,2016.0
Andie K Daniell,F,U,USA,0.0,42.0,0.5,2019.0,2020.0,2019.0,2017.0
Lucie Wargnier,F,U,FRA,1.0,135.0,0.43703703703703706,2019.0,2016.0,2019.0,2016.0
Tatiana Pieri,F,U,ITA,1.0,164.0,0.5121951219512195,2019.0,2016.0,2019.0,2020.0
Vera Lapko,F,R,BLR,5.0,200.0,0.59,2018.0,2020.0,2018.0,2019.0
Kelly Chen,F,U,USA,0.0,12.0,0.3333333333333333,2018.0,2017.0,2018.0,2019.0
Ines Mesquita,F,U,POR,0.0,14.0,0.42857142857142855,2016.0,2017.0,2016.0,2017.0
Sherazad Reix,F,L,FRA,1.0,167.0,0.49101796407185627,2018.0,2019.0,2018.0,2019.0
Karin Terami,F,U,JPN,0.0,6.0,0.3333333333333333,2016.0,2019.0,2016.0,2016.0
Mallaurie Noel,F,U,FRA,1.0,173.0,0.48554913294797686,2019.0,2016.0,2019.0,2016.0
Eleonore Barrere,F,L,FRA,0.0,22.0,0.4090909090909091,2016.0,2017.0,2016.0,2016.0
Sara Cakarevic,F,U,FRA,3.0,253.0,0.5375494071146245,2019.0,2020.0,2019.0,2020.0
Valentine Bacher,F,U,FRA,0.0,25.0,0.24,2017.0,2016.0,2017.0,2016.0
Arianna Capogrosso,F,R,ITA,0.0,7.0,0.14285714285714285,2016.0,2017.0,2016.0,2016.0
Karolayne Alexandre Da Rosa,F,U,BRA,0.0,77.0,0.23376623376623376,2019.0,2020.0,2019.0,2018.0
Marta Bellucco,F,U,ITA,0.0,10.0,0.1,2016.0,2017.0,2016.0,2016.0
Julia Rosenquist,F,R,SWE,1.0,53.0,0.41509433962264153,2017.0,2016.0,2017.0,2016.0
Xu Liu Sun,F,U,CHN,1.0,168.0,0.48214285714285715,2019.0,2016.0,2019.0,2018.0
Arina Petrova,F,U,RUS,0.0,10.0,0.4,2019.0,2020.0,2019.0,2019.0
Maria Zotova,F,U,RUS,0.0,41.0,0.2682926829268293,2016.0,2018.0,2016.0,2017.0
Katya Malikova,F,U,UKR,0.0,30.0,0.3,2016.0,2017.0,2016.0,2017.0
Marta Paigina,F,U,RUS,6.0,112.0,0.7053571428571429,2016.0,2018.0,2016.0,2018.0
Shakhnoza Khatamova,F,U,UZB,0.0,13.0,0.15384615384615385,2016.0,2018.0,2019.0,2019.0
Terri Fleming,F,U,USA,0.0,3.0,0.3333333333333333,2019.0,2019.0,2019.0,2019.0
Doga Selen Takunyaci,F,R,TUR,0.0,38.0,0.15789473684210525,2016.0,2017.0,2018.0,2016.0
Natalie Cvackova,F,U,CZE,0.0,20.0,0.3,2016.0,2017.0,2016.0,2016.0
Arthi M,F,U,IND,0.0,18.0,0.3333333333333333,2019.0,2016.0,2021.0,2019.0
Leslie Espinoza,F,U,PER,0.0,3.0,0.3333333333333333,2019.0,2019.0,2019.0,2019.0
Daniela Vukovic,F,U,SUI,0.0,30.0,0.43333333333333335,2017.0,2018.0,2017.0,2018.0
Vera Sakalouskaya,F,U,BLR,0.0,11.0,0.45454545454545453,2016.0,2017.0,2016.0,2017.0
Yixuan Li,F,U,CHN,1.0,58.0,0.43103448275862066,2016.0,2020.0,2016.0,2017.0
Xinyu Gao,F,U,CHN,5.0,143.0,0.5244755244755245,2017.0,2018.0,2017.0,2018.0
Anna Bondar,F,R,HUN,4.0,274.0,0.6094890510948905,2018.0,2020.0,2018.0,2020.0
Anastasia Reimchen,F,U,GER,0.0,32.0,0.28125,2019.0,2021.0,2019.0,2018.0
Natsuho Arakawa,F,L,JPN,0.0,24.0,0.5416666666666666,2021.0,2016.0,2021.0,2021.0
Rianna Valdes,F,R,USA,0.0,16.0,0.625,2019.0,2020.0,2019.0,2019.0
Mirjam Bjorklund,F,U,SWE,7.0,188.0,0.6170212765957447,2019.0,2016.0,2019.0,2016.0
Sindhu Janagam,F,R,IND,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0
Vaidehi Chaudhari,F,U,IND,0.0,33.0,0.5757575757575758,2019.0,2018.0,2019.0,2018.0
Adriana Rajkovic,F,U,CRO,0.0,69.0,0.5652173913043478,2021.0,2018.0,2021.0,2018.0
Giulia Crescenzi,F,U,ITA,0.0,143.0,0.4195804195804196,2019.0,2016.0,2019.0,2016.0
Barbora Palcatova,F,U,SVK,0.0,12.0,0.25,2016.0,2018.0,2016.0,2019.0
Katarzyna Wysoczanska,F,U,POL,0.0,15.0,0.26666666666666666,2017.0,2021.0,2017.0,2018.0
Agata Jadwiga Bienkowska,F,U,POL,0.0,6.0,0.16666666666666666,2016.0,2016.0,2016.0,2016.0
Ida Jarlskog,F,U,SWE,0.0,65.0,0.5692307692307692,2019.0,2021.0,2019.0,2017.0
Lidia Moreno Arias,F,U,ESP,0.0,43.0,0.37209302325581395,2016.0,2018.0,2016.0,2017.0
Estela Perez Somarriba,F,U,ESP,0.0,44.0,0.7045454545454546,2021.0,2018.0,2021.0,2018.0
Mouna Bouzgarrou,F,U,TUN,0.0,50.0,0.18,2018.0,2016.0,2021.0,2016.0
Caroline Dolehide,F,R,USA,6.0,242.0,0.5454545454545454,2019.0,2021.0,2019.0,2021.0
Sophie Chang,F,U,USA,1.0,196.0,0.4897959183673469,2019.0,2020.0,2019.0,2020.0
Andrina Peer,F,R,SUI,0.0,52.0,0.19230769230769232,2017.0,2016.0,2017.0,2016.0
Anjana Suresh,F,R,CAN,0.0,34.0,0.23529411764705882,2019.0,2020.0,2019.0,2019.0
Rosanna Maffei,F,U,ITA,0.0,7.0,0.42857142857142855,2016.0,2017.0,2016.0,2016.0
Virginia Ciccone,F,U,ITA,0.0,8.0,0.25,2019.0,2017.0,2019.0,2019.0
Lucia Bronzetti,F,R,ITA,4.0,253.0,0.5968379446640316,2019.0,2016.0,2019.0,2020.0
Manca Pislak,F,L,SLO,3.0,174.0,0.5862068965517241,2016.0,2020.0,2016.0,2020.0
Tamara Zidansek,F,R,SLO,14.0,306.0,0.6601307189542484,2018.0,2020.0,2018.0,2020.0
Yuval Keren,F,U,ISR,0.0,57.0,0.2982456140350877,2018.0,2017.0,2018.0,2017.0
Shir Azran,F,U,ISR,0.0,19.0,0.3684210526315789,2016.0,2017.0,2016.0,2019.0
Maya Tahan,F,U,ISR,2.0,97.0,0.4536082474226804,2018.0,2020.0,2018.0,2017.0
Yarden Akler,F,U,ISR,0.0,76.0,0.2894736842105263,2019.0,2020.0,2019.0,2018.0
Miriam Bianca Bulgaru,F,R,ROU,4.0,218.0,0.5963302752293578,2019.0,2020.0,2019.0,2020.0
Ioana Minca,F,U,ROU,0.0,15.0,0.5333333333333333,2017.0,2016.0,2016.0,2016.0
Lee Barnard,F,U,RSA,0.0,4.0,0.25,2019.0,2019.0,2019.0,2019.0
Zani Barnard,F,U,RSA,0.0,8.0,0.25,2018.0,2018.0,2018.0,2018.0
Nicole Dzenga,F,U,ZIM,0.0,7.0,0.42857142857142855,2019.0,2016.0,2019.0,2016.0
Warona Mdlulwa,F,U,RSA,0.0,78.0,0.23076923076923078,2019.0,2021.0,2017.0,2021.0
Valeriya Urzhumova,F,U,RUS,0.0,81.0,0.4444444444444444,2017.0,2016.0,2019.0,2017.0
Haruna Arakawa,F,U,JPN,0.0,173.0,0.4624277456647399,2019.0,2020.0,2019.0,2017.0
Berfu Cengiz,F,U,TUR,4.0,191.0,0.5916230366492147,2018.0,2020.0,2018.0,2020.0
Anastasia Bursa,F,U,RUS,0.0,27.0,0.37037037037037035,2019.0,2016.0,2019.0,2017.0
Yulia Sokolovskaya,F,U,RUS,0.0,12.0,0.25,2017.0,2018.0,2017.0,2018.0
Anastasia Chikalkina,F,U,RUS,0.0,39.0,0.41025641025641024,2016.0,2018.0,2016.0,2017.0
Anna Iakovleva,F,R,RUS,0.0,41.0,0.1951219512195122,2018.0,2019.0,2018.0,2016.0
Polina Golubovskaya,F,R,RUS,0.0,75.0,0.4666666666666667,2017.0,2016.0,2017.0,2019.0
Mila Masic,F,R,SRB,0.0,8.0,0.25,2021.0,2017.0,2016.0,2016.0
Andrea Raaholdt,F,R,NOR,0.0,17.0,0.4117647058823529,2016.0,2017.0,2016.0,2017.0
Lea Boskovic,F,U,CRO,5.0,175.0,0.6057142857142858,2018.0,2016.0,2018.0,2016.0
Paulina Rotaeche,F,U,MEX,0.0,5.0,0.4,2016.0,2017.0,2016.0,2016.0
Komola Umarova,F,U,UZB,0.0,42.0,0.40476190476190477,2016.0,2018.0,2016.0,2018.0
Kamilla Galieva,F,U,RUS,0.0,3.0,0.3333333333333333,2017.0,2016.0,2017.0,2017.0
Yuki Kristina Chiang,F,U,USA,0.0,53.0,0.32075471698113206,2017.0,2018.0,2017.0,2016.0
Chihiro Muramatsu,F,U,JPN,1.0,223.0,0.515695067264574,2019.0,2021.0,2019.0,2021.0
Fanny Stollar,F,R,HUN,0.0,207.0,0.48792270531400966,2018.0,2020.0,2018.0,2020.0
Anastasia Shaulskaya,F,R,RUS,0.0,43.0,0.46511627906976744,2018.0,2019.0,2018.0,2019.0
Aryna Sabalenka,F,R,BLR,13.0,337.0,0.6676557863501483,2018.0,2020.0,2018.0,2020.0
Ekaterina Kazionova,F,R,RUS,2.0,235.0,0.5617021276595745,2019.0,2020.0,2019.0,2020.0
Natalie Novotna,F,U,CZE,0.0,17.0,0.35294117647058826,2016.0,2017.0,2016.0,2017.0
Paula Baranano,F,U,ARG,0.0,53.0,0.33962264150943394,2018.0,2019.0,2017.0,2019.0
Lauren Chypyha,F,R,CAN,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0
Ingrid Neel,F,U,USA,1.0,78.0,0.3717948717948718,2019.0,2021.0,2019.0,2020.0
Farah Yasser Abd El Wahab,F,U,EGY,0.0,26.0,0.3076923076923077,2017.0,2018.0,2016.0,2017.0
Maria Patrascu,F,L,CAN,0.0,52.0,0.2692307692307692,2018.0,2019.0,2017.0,2016.0
Felicity Maltby,F,U,USA,0.0,9.0,0.3333333333333333,2016.0,2017.0,2016.0,2018.0
Stacey Fung,F,U,CAN,0.0,60.0,0.6166666666666667,2019.0,2016.0,2019.0,2016.0
Ayan Broomfield,F,U,CAN,0.0,13.0,0.6153846153846154,2019.0,2016.0,2019.0,2016.0
Arisha Ladhani,F,U,CAN,0.0,17.0,0.5294117647058824,2019.0,2020.0,2019.0,2020.0
Pei Hsuan Chen,F,U,TPE,0.0,38.0,0.4473684210526316,2017.0,2016.0,2017.0,2016.0
Ya Yun Pai,F,U,TPE,0.0,13.0,0.38461538461538464,2018.0,2016.0,2018.0,2018.0
I Hsuan Cho,F,U,TPE,0.0,46.0,0.41304347826086957,2016.0,2017.0,2016.0,2018.0
Fang Hsien Wu,F,U,TPE,0.0,7.0,0.2857142857142857,2017.0,2017.0,2017.0,2017.0
Lucrezia Stefanini,F,U,ITA,3.0,266.0,0.5601503759398496,2017.0,2020.0,2021.0,2020.0
Giulia Sartori,F,U,ITA,0.0,6.0,0.16666666666666666,2021.0,2021.0,2021.0,2021.0
Giorgia Testa,F,U,ITA,0.0,19.0,0.2631578947368421,2017.0,2016.0,2017.0,2016.0
Susanna Giovanardi,F,U,ITA,0.0,10.0,0.4,2021.0,2019.0,2021.0,2021.0
Gabriela Nicole Tatarus,F,U,ROU,0.0,116.0,0.4396551724137931,2018.0,2020.0,2018.0,2020.0
Oana Gavrila,F,R,ROU,4.0,198.0,0.5454545454545454,2019.0,2020.0,2019.0,2020.0
Georgia Andreea Craciun,F,U,ROU,11.0,201.0,0.6865671641791045,2017.0,2021.0,2017.0,2021.0
Jelena Lukic,F,R,SRB,0.0,22.0,0.45454545454545453,2016.0,2017.0,2016.0,2018.0
Silvia Mattiolo,F,U,ITA,0.0,7.0,0.14285714285714285,2019.0,2019.0,2019.0,2019.0
Maria Lourdes Carle,F,U,ARG,8.0,163.0,0.6993865030674846,2021.0,2016.0,2021.0,2018.0
Agustina Chlpac,F,U,ARG,0.0,90.0,0.4444444444444444,2019.0,2020.0,2019.0,2016.0
Margot Mercier,F,U,URU,0.0,4.0,0.5,2016.0,2016.0,2016.0,2016.0
Sang Hee Park,F,U,KOR,0.0,47.0,0.5319148936170213,2016.0,2018.0,2016.0,2017.0
Jia Qi Kang,F,R,CHN,1.0,170.0,0.5117647058823529,2017.0,2020.0,2017.0,2018.0
Aimee Tarun,F,U,USA,0.0,21.0,0.19047619047619047,2018.0,2019.0,2018.0,2017.0
Iesha Shepherd,F,U,BAH,0.0,10.0,0.2,2016.0,2017.0,2016.0,2016.0
Medhira Samarasinghe,F,U,SRI,0.0,2.0,0.5,2016.0,2016.0,2017.0,2017.0
Nethmi Himashi Waduge,F,U,SRI,0.0,15.0,0.26666666666666666,2016.0,2018.0,2016.0,2016.0
Sadaf Sadeghvaziri,F,U,IRI,0.0,7.0,0.2857142857142857,2016.0,2017.0,2016.0,2016.0
Anastasia Detiuc,F,U,MDA,3.0,212.0,0.5660377358490566,2019.0,2020.0,2019.0,2020.0
Ghazal Pakbaten,F,U,IRI,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0
Kiana Marshall,F,U,BAR,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0
Ariana Rahmanparast,F,U,CRC,0.0,7.0,0.5714285714285714,2017.0,2018.0,2017.0,2018.0
Ludmilla Samsonova,F,R,RUS,4.0,251.0,0.6175298804780877,2018.0,2016.0,2018.0,2016.0
Arina Taluenko,F,U,KAZ,0.0,17.0,0.29411764705882354,2016.0,2018.0,2016.0,2018.0
Anastasiya Shleptsova,F,R,BLR,0.0,11.0,0.2727272727272727,2016.0,2017.0,2016.0,2016.0
Xiaodi You,F,U,CHN,3.0,230.0,0.508695652173913,2019.0,2021.0,2019.0,2021.0
Mingyang Liu,F,U,CHN,0.0,10.0,0.5,2019.0,2018.0,2019.0,2018.0
Andreea Prisacariu,F,U,ROU,4.0,165.0,0.5878787878787879,2021.0,2017.0,2021.0,2017.0
Anna Turati,F,U,ITA,5.0,126.0,0.6746031746031746,2019.0,2020.0,2019.0,2020.0
Aleksandra Stosic,F,U,SRB,0.0,10.0,0.1,2018.0,2016.0,2018.0,2018.0
Lana Slavica,F,R,CRO,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0
Lusine Avanesyan,F,U,RUS,0.0,15.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0
Katarina Kozarov,F,U,SRB,0.0,69.0,0.6086956521739131,2021.0,2016.0,2021.0,2019.0
Olga Esteve Mendez,F,U,ESP,0.0,14.0,0.07142857142857142,2017.0,2018.0,2017.0,2017.0
Yuqi Sheng,F,U,CHN,0.0,66.0,0.2878787878787879,2018.0,2016.0,2018.0,2016.0
Eunji Lim,F,U,KOR,0.0,18.0,0.2777777777777778,2019.0,2016.0,2019.0,2019.0
Sunam Jeong,F,U,KOR,6.0,121.0,0.6528925619834711,2019.0,2016.0,2019.0,2018.0
Katherine Sebov,F,U,CAN,1.0,202.0,0.5297029702970297,2018.0,2020.0,2018.0,2020.0
Ylona Georgiana Ghioroaie,F,U,ROU,14.0,214.0,0.6962616822429907,2018.0,2020.0,2018.0,2020.0
Marta Garcia Gausi,F,U,ESP,0.0,19.0,0.42105263157894735,2016.0,2017.0,2016.0,2017.0
Karman Thandi,F,U,IND,1.0,206.0,0.5776699029126213,2018.0,2020.0,2018.0,2019.0
Jessica Failla,F,U,USA,0.0,80.0,0.6125,2021.0,2018.0,2021.0,2017.0
Charlotte Robillard Millette,F,L,CAN,0.0,45.0,0.3333333333333333,2017.0,2018.0,2017.0,2020.0
Isidora Zivkovic,F,U,SRB,0.0,3.0,0.3333333333333333,2017.0,2017.0,2017.0,2017.0
Jovana Vukovic,F,U,SRB,0.0,11.0,0.2727272727272727,2017.0,2016.0,2017.0,2016.0
Dana Kremer,F,R,GER,1.0,85.0,0.5764705882352941,2016.0,2017.0,2016.0,2017.0
Cristiana Miruna Tudor,F,R,ROU,0.0,7.0,0.14285714285714285,2016.0,2018.0,2016.0,2016.0
Georgiana Ruhrig,F,R,AUS,0.0,11.0,0.2727272727272727,2019.0,2017.0,2019.0,2019.0
Ashley Mackey,F,R,USA,0.0,7.0,0.14285714285714285,2016.0,2016.0,2016.0,2016.0
Valerie Quiceno,F,U,USA,0.0,12.0,0.25,2016.0,2017.0,2016.0,2016.0
Camila Romero,F,U,ECU,0.0,41.0,0.4634146341463415,2017.0,2016.0,2017.0,2016.0
Jana Jablonovska,F,R,SVK,0.0,72.0,0.5694444444444444,2019.0,2020.0,2019.0,2020.0
Sabrina Rittberger,F,U,GER,0.0,91.0,0.37362637362637363,2019.0,2021.0,2019.0,2016.0
Christina Wolfgruber,F,U,AUT,0.0,11.0,0.18181818181818182,2016.0,2017.0,2016.0,2016.0
Jiaxi Lu,F,U,CHN,2.0,118.0,0.4406779661016949,2019.0,2017.0,2019.0,2017.0
Isabelle Boulais,F,U,CAN,0.0,27.0,0.2962962962962963,2017.0,2018.0,2017.0,2016.0
Anca Craciun,F,U,CAN,0.0,12.0,0.3333333333333333,2017.0,2019.0,2017.0,2016.0
Ashley Kratzer,F,L,USA,0.0,149.0,0.5167785234899329,2017.0,2020.0,2017.0,2016.0
Suzuho Oshino,F,U,JPN,0.0,25.0,0.2,2018.0,2020.0,2018.0,2016.0
Eimi Friant,F,U,JPN,0.0,14.0,0.35714285714285715,2019.0,2018.0,2019.0,2019.0
Mariella Minetti,F,U,FIN,0.0,27.0,0.18518518518518517,2018.0,2021.0,2018.0,2016.0
Anastasia Kulikova,F,L,RUS,7.0,186.0,0.6935483870967742,2019.0,2017.0,2019.0,2017.0
Lena Ruppert,F,U,GER,0.0,83.0,0.5662650602409639,2021.0,2018.0,2021.0,2018.0
Angelina Shakhraychuk,F,R,UKR,0.0,35.0,0.22857142857142856,2016.0,2019.0,2016.0,2018.0
Federica Bilardo,F,U,ITA,1.0,167.0,0.5508982035928144,2019.0,2020.0,2021.0,2020.0
Mila Mejic,F,L,SRB,0.0,9.0,0.1111111111111111,2017.0,2016.0,2018.0,2018.0
Timea Jaruskova,F,U,SVK,0.0,115.0,0.5130434782608696,2018.0,2017.0,2018.0,2020.0
Barbora Miklova,F,R,CZE,0.0,169.0,0.40828402366863903,2019.0,2020.0,2019.0,2020.0
Alena Weiss,F,U,AUT,0.0,12.0,0.08333333333333333,2016.0,2017.0,2016.0,2016.0
Anastasiya Klymenko,F,R,UKR,0.0,16.0,0.25,2017.0,2019.0,2017.0,2016.0
Gyulnara Nazarova,F,U,UKR,0.0,62.0,0.5161290322580645,2018.0,2020.0,2018.0,2020.0
Mirabelle Njoze,F,L,GBR,0.0,111.0,0.36936936936936937,2016.0,2018.0,2016.0,2019.0
Margarita Skryabina,F,U,RUS,1.0,68.0,0.5294117647058824,2017.0,2019.0,2017.0,2019.0
Emilie Francati,F,U,DEN,0.0,96.0,0.5104166666666666,2017.0,2018.0,2017.0,2018.0
Johanna Silva,F,U,GER,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Taylor Ng,F,U,USA,1.0,54.0,0.6111111111111112,2020.0,2019.0,2020.0,2021.0
Sara Daavettila,F,U,USA,0.0,12.0,0.4166666666666667,2017.0,2021.0,2016.0,2019.0
Fernanda Contreras Gomez,F,R,MEX,2.0,83.0,0.6867469879518072,2019.0,2018.0,2019.0,2018.0
Jayci Goldsmith,F,L,USA,0.0,4.0,0.5,2016.0,2019.0,2016.0,2016.0
Daria Kuczer,F,R,POL,0.0,47.0,0.425531914893617,2018.0,2020.0,2018.0,2017.0
Lea Gasparovic,F,R,GER,0.0,6.0,0.5,2017.0,2016.0,2017.0,2019.0
Jennifer Luikham,F,R,IND,0.0,79.0,0.3670886075949367,2019.0,2016.0,2019.0,2020.0
Jane Wasserson,F,R,USA,0.0,28.0,0.07142857142857142,2019.0,2017.0,2019.0,2019.0
Sabastiani Leon,F,R,MEX,0.0,70.0,0.4,2019.0,2018.0,2019.0,2020.0
Evgeniya Levashova,F,R,RUS,1.0,52.0,0.6346153846153846,2019.0,2017.0,2019.0,2020.0
Satsuki Takamura,F,U,JPN,0.0,103.0,0.6019417475728155,2017.0,2019.0,2017.0,2018.0
Aleksandra Vostrikova,F,U,RUS,0.0,38.0,0.5,2016.0,2017.0,2016.0,2017.0
Julyette Maria Josephine Steur,F,U,GER,3.0,218.0,0.6009174311926605,2019.0,2021.0,2019.0,2020.0
Aleksandra Pospelova,F,U,RUS,2.0,140.0,0.55,2019.0,2020.0,2016.0,2020.0
Anna Slovakova,F,L,CZE,0.0,30.0,0.36666666666666664,2016.0,2017.0,2016.0,2017.0
Mira Antonitsch,F,U,AUT,2.0,151.0,0.5761589403973509,2019.0,2017.0,2019.0,2017.0
Moulika Ram,F,U,IND,0.0,6.0,0.16666666666666666,2016.0,2016.0,2016.0,2016.0
Ioana Diana Pietroiu,F,L,ROU,3.0,70.0,0.7142857142857143,2016.0,2017.0,2016.0,2017.0
Selma Stefania Cadar,F,U,ROU,0.0,13.0,0.3076923076923077,2018.0,2019.0,2018.0,2017.0
Ribana Roth,F,U,GER,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Medina Sahinagic,F,U,SUI,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Susan Bandecchi,F,U,SUI,3.0,241.0,0.5809128630705395,2019.0,2016.0,2019.0,2016.0
Tamara Arnold,F,R,SUI,0.0,6.0,0.5,2016.0,2017.0,2016.0,2016.0
Jodie Anna Burrage,F,R,GBR,4.0,212.0,0.589622641509434,2019.0,2016.0,2019.0,2021.0
Xiangruyi Ji,F,U,CHN,0.0,7.0,0.14285714285714285,2016.0,2016.0,2016.0,2016.0
Kanako Osafune,F,L,JPN,0.0,13.0,0.23076923076923078,2019.0,2018.0,2019.0,2016.0
Maegan Manasse,F,U,USA,0.0,67.0,0.47761194029850745,2019.0,2021.0,2019.0,2020.0
Martina Husarova,F,U,SVK,0.0,5.0,0.4,2021.0,2018.0,2021.0,2021.0
