Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage,best_year_matches,worst_year_matches,best_year_wins,worst_year_wins
Matthew Kandath,M,U,USA,0.0,4.0,0.25,2018.0,2016.0,2018.0,2018.0
Michael Zhu,M,U,USA,0.0,11.0,0.36363636363636365,2018.0,2018.0,2018.0,2018.0
Gage Brymer,M,U,USA,0.0,18.0,0.2222222222222222,2019.0,2018.0,2020.0,2019.0
Ronnie Schneider,M,U,USA,0.0,29.0,0.4482758620689655,2018.0,2016.0,2017.0,2018.0
Jc Aragone,M,R,USA,0.0,180.0,0.4722222222222222,2019.0,2016.0,2019.0,2016.0
Karen Khachanov,M,R,RUS,5.0,340.0,0.5852941176470589,2016.0,2020.0,2016.0,2020.0
Sumit Nagal,M,R,IND,2.0,210.0,0.5380952380952381,2019.0,2017.0,2019.0,2017.0
Jared Donaldson,M,R,USA,0.0,172.0,0.5058139534883721,2016.0,2019.0,2016.0,2019.0
Stefan Kozlov,M,R,USA,2.0,228.0,0.5219298245614035,2016.0,2020.0,2016.0,2020.0
Henrik Wiersholm,M,R,USA,0.0,5.0,0.4,2016.0,2018.0,2016.0,2016.0
Michael Mmoh,M,R,USA,5.0,253.0,0.5612648221343873,2018.0,2021.0,2018.0,2021.0
Jared Hiltzik,M,U,USA,0.0,97.0,0.5051546391752577,2018.0,2019.0,2018.0,2019.0
Martin Redlicki,M,U,USA,0.0,60.0,0.38333333333333336,2019.0,2021.0,2019.0,2021.0
Jeroen Vanneste,M,R,BEL,0.0,24.0,0.5416666666666666,2019.0,2016.0,2019.0,2018.0
Deiton Baughman,M,U,USA,0.0,13.0,0.5384615384615384,2017.0,2018.0,2017.0,2018.0
Raleigh Smith,M,U,USA,0.0,9.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0
Benjamin Lock,M,R,ZIM,0.0,63.0,0.38095238095238093,2020.0,2016.0,2020.0,2019.0
Evan Song,M,U,USA,0.0,104.0,0.46153846153846156,2018.0,2016.0,2018.0,2021.0
Evan Hoyt,M,R,GBR,0.0,23.0,0.2608695652173913,2019.0,2018.0,2019.0,2018.0
Gustav Hansson,M,U,SWE,0.0,3.0,0.3333333333333333,2018.0,2018.0,2018.0,2018.0
Naoki Nakagawa,M,R,JPN,0.0,23.0,0.30434782608695654,2017.0,2016.0,2017.0,2016.0
Brayden Schnur,M,R,CAN,0.0,246.0,0.491869918699187,2018.0,2016.0,2018.0,2016.0
Young Seok Kim,M,L,KOR,0.0,18.0,0.2222222222222222,2016.0,2019.0,2016.0,2017.0
Kamil Majchrzak,M,R,POL,3.0,277.0,0.5703971119133574,2019.0,2020.0,2019.0,2020.0
Filippo Baldi,M,R,ITA,1.0,158.0,0.46835443037974683,2019.0,2016.0,2018.0,2021.0
Nicolas Jarry,M,R,CHI,5.0,287.0,0.5749128919860628,2017.0,2020.0,2017.0,2020.0
Seong Chan Hong,M,R,KOR,0.0,24.0,0.20833333333333334,2017.0,2019.0,2017.0,2016.0
Fajing Sun,M,U,CHN,0.0,66.0,0.3333333333333333,2017.0,2020.0,2018.0,2020.0
Henry Craig,M,R,USA,0.0,9.0,0.2222222222222222,2018.0,2017.0,2018.0,2018.0
Cameron Norrie,M,L,GBR,4.0,294.0,0.5986394557823129,2018.0,2020.0,2017.0,2020.0
Petr Michnev,M,R,CZE,0.0,50.0,0.42,2017.0,2018.0,2016.0,2017.0
Oliver Anderson,M,U,AUS,0.0,9.0,0.4444444444444444,2016.0,2016.0,2016.0,2016.0
Duck Hee Lee,M,R,KOR,0.0,236.0,0.4788135593220339,2017.0,2021.0,2016.0,2020.0
Cem Ilkel,M,R,TUR,1.0,234.0,0.4829059829059829,2019.0,2020.0,2019.0,2017.0
Omar Jasika,M,L,AUS,1.0,54.0,0.48148148148148145,2017.0,2018.0,2017.0,2018.0
Harry Bourchier,M,R,AUS,0.0,85.0,0.38823529411764707,2019.0,2016.0,2019.0,2017.0
Jake Delaney,M,U,AUS,0.0,21.0,0.2857142857142857,2016.0,2020.0,2016.0,2016.0
Marc Polmans,M,R,AUS,3.0,244.0,0.4672131147540984,2019.0,2016.0,2019.0,2016.0
Akira Santillan,M,R,AUS,1.0,232.0,0.4956896551724138,2017.0,2020.0,2017.0,2016.0
Matej Maruscak,M,R,SVK,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Petros Chrysochos,M,R,CYP,0.0,32.0,0.46875,2018.0,2017.0,2018.0,2019.0
Yi Liu,M,U,CHN,0.0,14.0,0.14285714285714285,2019.0,2018.0,,
Carlos De La Pena,M,U,MEX,0.0,3.0,0.6666666666666666,2017.0,2017.0,2017.0,2017.0
Tucker Vorster,M,U,RSA,0.0,23.0,0.391304347826087,2016.0,2016.0,2016.0,2016.0
Yannick Maden,M,R,GER,0.0,277.0,0.5342960288808665,2018.0,2016.0,2018.0,2021.0
Ko Suzuki,M,L,JPN,0.0,5.0,0.6,2018.0,2016.0,2018.0,2016.0
Abror Isakov,M,U,UZB,0.0,4.0,0.25,2016.0,2017.0,2016.0,2016.0
Sadio Doumbia,M,U,FRA,1.0,161.0,0.453416149068323,2016.0,2021.0,2016.0,2021.0
M Abid Ali Khan Akbar,M,U,PAK,0.0,2.0,0.5,2017.0,2017.0,2018.0,2018.0
Hans Hach Verdugo,M,U,MEX,0.0,41.0,0.24390243902439024,2017.0,2019.0,2017.0,2016.0
Maciej Rajski,M,U,POL,0.0,12.0,0.5,2017.0,2016.0,2017.0,2018.0
Jose Daniel Bendeck,M,R,COL,0.0,7.0,0.2857142857142857,2016.0,2016.0,2016.0,2016.0
Shunrou Takeshima,M,U,JPN,0.0,6.0,0.5,2016.0,2017.0,2016.0,2017.0
Oscar Jose Gutierrez,M,R,BRA,0.0,52.0,0.40384615384615385,2019.0,2020.0,2016.0,2021.0
Connor Smith,M,U,USA,0.0,13.0,0.15384615384615385,2016.0,2016.0,2016.0,2016.0
Moez Chargui,M,R,TUN,0.0,29.0,0.2413793103448276,2018.0,2017.0,2017.0,2019.0
Mircea Alexandru Jecan,M,L,ROU,0.0,9.0,0.2222222222222222,2019.0,2021.0,2018.0,2018.0
Ettore Zito,M,R,ITA,0.0,3.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0
Mats Moraing,M,L,GER,3.0,214.0,0.5046728971962616,2018.0,2016.0,2018.0,2016.0
Lakshit Sood,M,R,IND,0.0,7.0,0.2857142857142857,2017.0,2019.0,2016.0,2016.0
Luca Pancaldi,M,R,ITA,0.0,9.0,0.4444444444444444,2016.0,2017.0,2016.0,2016.0
Ken Onoda,M,U,JPN,0.0,5.0,0.2,2016.0,2017.0,2016.0,2016.0
Sergio Martos Gornes,M,U,ESP,0.0,16.0,0.0625,2019.0,2020.0,2017.0,2017.0
Lukas Ollert,M,R,GER,0.0,6.0,0.16666666666666666,2018.0,2017.0,2018.0,2018.0
Gianluca Di Nicola,M,U,ITA,0.0,52.0,0.4807692307692308,2017.0,2016.0,2017.0,2016.0
Juan Manuel Benitez Chavarriaga,M,U,COL,0.0,6.0,0.5,2016.0,2017.0,2016.0,2016.0
Julian Onken,M,U,GER,0.0,6.0,0.5,2017.0,2016.0,2017.0,2016.0
Chaleechan Tanasugarn,M,R,THA,0.0,7.0,0.14285714285714285,2016.0,2017.0,2016.0,2016.0
Alessandro Luisi,M,R,ITA,0.0,3.0,0.3333333333333333,2017.0,2017.0,2017.0,2017.0
Gabor Borsos,M,U,HUN,0.0,23.0,0.34782608695652173,2017.0,2016.0,2017.0,2018.0
Timur Khabibulin,M,R,KAZ,0.0,52.0,0.3269230769230769,2017.0,2020.0,2017.0,2016.0
Hunter Reese,M,R,USA,0.0,9.0,0.1111111111111111,2020.0,2018.0,2020.0,2020.0
Haadin Bava,M,U,IND,0.0,3.0,0.3333333333333333,2018.0,2016.0,2018.0,2018.0
Fabrizio Ornago,M,U,ITA,0.0,54.0,0.3333333333333333,2018.0,2017.0,2018.0,2016.0
Steven De Waard,M,R,AUS,0.0,28.0,0.35714285714285715,2016.0,2018.0,2016.0,2017.0
Dmitry Popko,M,R,KAZ,0.0,243.0,0.5185185185185185,2016.0,2018.0,2016.0,2018.0
Luis Britto,M,R,BRA,0.0,4.0,0.25,2016.0,2016.0,2017.0,2017.0
Sanjar Fayziev,M,U,UZB,0.0,59.0,0.288135593220339,2017.0,2020.0,2016.0,2020.0
Alexander Mannapov,M,R,GER,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0
Ziyu Zhang,M,U,CHN,0.0,4.0,0.25,2019.0,2019.0,,
Jonas Merckx,M,R,BEL,0.0,3.0,0.3333333333333333,2016.0,2018.0,2016.0,2016.0
Roman Hassanov,M,R,KAZ,0.0,24.0,0.3333333333333333,2018.0,2017.0,2016.0,2017.0
Justin S Shane,M,U,USA,0.0,3.0,0.6666666666666666,2016.0,2016.0,2016.0,2016.0
Winston Lin,M,U,USA,0.0,9.0,0.6666666666666666,2016.0,2017.0,2016.0,2017.0
Andrew Ochotta,M,R,CAN,0.0,3.0,0.3333333333333333,2016.0,2018.0,2016.0,2016.0
Peter Kobelt,M,U,USA,0.0,25.0,0.4,2016.0,2017.0,2016.0,2017.0
Antoine Leduc,M,U,CAN,0.0,7.0,0.14285714285714285,2017.0,2016.0,2017.0,2017.0
Esteban Bruna,M,U,CHI,0.0,11.0,0.2727272727272727,2016.0,2017.0,2017.0,2016.0
Wen Chun Liang,M,U,TPE,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Kirill Komarov,M,R,RUS,0.0,6.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0
Marat Deviatiarov,M,R,UKR,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Alexander Bublik,M,R,KAZ,6.0,328.0,0.5670731707317073,2017.0,2016.0,2017.0,2020.0
Sebastian Exequiel Pini,M,R,ARG,0.0,4.0,0.25,2016.0,2016.0,2016.0,2016.0
Johannes Haerteis,M,U,GER,0.0,111.0,0.46846846846846846,2019.0,2017.0,2019.0,2016.0
Christoph Negritu,M,R,GER,0.0,5.0,0.4,2018.0,2021.0,2018.0,2018.0
Christian Hirschmueller,M,R,GER,0.0,4.0,0.25,2018.0,2017.0,2018.0,2018.0
Joao Monteiro,M,U,POR,0.0,22.0,0.22727272727272727,2018.0,2019.0,2018.0,2018.0
Bernardo Saraiva,M,R,POR,0.0,13.0,0.07692307692307693,2019.0,2017.0,2018.0,2018.0
Rene Schulte,M,L,GER,0.0,5.0,0.6,2016.0,2017.0,2016.0,2017.0
Rafael Matos,M,U,BRA,0.0,36.0,0.2777777777777778,2019.0,2018.0,2019.0,2021.0
Simon Navarro,M,U,CHI,0.0,6.0,0.16666666666666666,2016.0,2017.0,2016.0,2016.0
Juan Manuel Matute,M,R,ARG,0.0,4.0,0.5,2016.0,2016.0,2016.0,2016.0
Danylo Kalenichenko,M,U,UKR,0.0,37.0,0.3783783783783784,2019.0,2020.0,2017.0,2018.0
Guy Orly Iradukunda,M,U,BDI,0.0,4.0,0.75,2018.0,2018.0,2018.0,2018.0
Carlos Ramirez Utermann,M,U,MEX,0.0,12.0,0.25,2016.0,2017.0,2016.0,2016.0
Shintaro Imai,M,U,JPN,0.0,48.0,0.4166666666666667,2019.0,2020.0,2019.0,2017.0
Jonathan Ho,M,U,USA,0.0,4.0,0.25,2016.0,2016.0,2016.0,2016.0
Paul Cayre,M,U,FRA,0.0,2.0,0.5,2018.0,2018.0,2018.0,2018.0
Su Hao Zhong,M,R,CHN,0.0,4.0,0.25,2016.0,2016.0,2017.0,2017.0
Nam Hoang Ly,M,R,VIE,0.0,37.0,0.4864864864864865,2019.0,2020.0,2018.0,2016.0
Joao Walendowsky,M,U,BRA,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Juan Pablo Paz,M,R,ARG,0.0,74.0,0.47297297297297297,2017.0,2018.0,2017.0,2018.0
Nicolas Alberto Arreche,M,U,ARG,0.0,9.0,0.4444444444444444,2017.0,2016.0,2017.0,2017.0
Edan Leshem,M,U,ISR,0.0,117.0,0.452991452991453,2017.0,2020.0,2017.0,2020.0
Franco Emanuel Egea,M,U,ARG,0.0,9.0,0.4444444444444444,2017.0,2016.0,2016.0,2016.0
Andre Goransson,M,U,SWE,0.0,14.0,0.2857142857142857,2017.0,2016.0,2017.0,2016.0
Sefa Suluoglu,M,U,TUR,0.0,6.0,0.3333333333333333,2017.0,2016.0,2017.0,2017.0
David Prokop,M,R,CZE,0.0,3.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0
Ayoub Benamar,M,R,MAR,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Yecong He,M,U,CHN,0.0,61.0,0.3114754098360656,2018.0,2017.0,2018.0,2017.0
Yuanfeng Li,M,U,CHN,0.0,25.0,0.24,2016.0,2019.0,2016.0,2018.0
Suraj R Prabodh,M,R,IND,0.0,13.0,0.15384615384615385,2018.0,2019.0,2016.0,2016.0
Soichiro Moritani,M,R,JPN,0.0,5.0,0.2,2016.0,2018.0,2016.0,2016.0
Alexander Merino,M,L,PER,0.0,5.0,0.2,2017.0,2018.0,2017.0,2017.0
Christopher Heyman,M,U,BEL,0.0,43.0,0.3953488372093023,2018.0,2020.0,2017.0,2016.0
Sander Arends,M,U,NED,0.0,11.0,0.2727272727272727,2016.0,2019.0,2016.0,2016.0
Cedric Willems,M,R,NED,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Juan Ignacio Ameal,M,U,ARG,0.0,3.0,0.3333333333333333,2017.0,2017.0,,
Jose Fernando Carvajal Torres,M,R,COL,0.0,9.0,0.2222222222222222,2016.0,2017.0,2016.0,2016.0
Collin Altamirano,M,R,USA,0.0,76.0,0.4342105263157895,2019.0,2016.0,2019.0,2017.0
Clement Geens,M,R,BEL,0.0,60.0,0.4666666666666667,2016.0,2018.0,2016.0,2017.0
Fabio Mercuri,M,R,ITA,0.0,3.0,0.3333333333333333,2017.0,2016.0,2017.0,2017.0
Altug Celikbilek,M,U,TUR,2.0,130.0,0.5846153846153846,2021.0,2016.0,2021.0,2016.0
Marek Jaloviec,M,L,CZE,0.0,48.0,0.3333333333333333,2017.0,2019.0,2017.0,2018.0
Ivan Gakhov,M,L,RUS,0.0,94.0,0.425531914893617,2019.0,2020.0,2019.0,2017.0
Jose Fco Vidal Azorin,M,U,ESP,0.0,12.0,0.4166666666666667,2017.0,2018.0,2017.0,2016.0
Goncalo Oliveira,M,L,POR,0.0,228.0,0.3684210526315789,2018.0,2016.0,2019.0,2016.0
Samuel Bensoussan,M,U,FRA,0.0,5.0,0.4,2018.0,2018.0,2018.0,2018.0
Jan Choinski,M,R,GER,0.0,125.0,0.464,2019.0,2016.0,2019.0,2016.0
Leon Schutt,M,U,GER,0.0,3.0,0.6666666666666666,2016.0,2016.0,2016.0,2016.0
Davide Pontoglio,M,R,ITA,0.0,7.0,0.42857142857142855,2016.0,2017.0,2016.0,2017.0
Bogdan Bobrov,M,U,RUS,0.0,25.0,0.44,2021.0,2019.0,2021.0,2017.0
Davide Galoppini,M,R,ITA,0.0,13.0,0.38461538461538464,2018.0,2016.0,2017.0,2016.0
Luke Johnson,M,R,GBR,0.0,8.0,0.125,2018.0,2021.0,2019.0,2019.0
Daniele Capecchi,M,U,ITA,0.0,13.0,0.46153846153846156,2017.0,2018.0,2016.0,2016.0
Antonio Massara,M,R,ITA,0.0,20.0,0.35,2016.0,2018.0,2016.0,2018.0
Lukas Ruepke,M,U,GER,0.0,16.0,0.5625,2016.0,2016.0,2016.0,2017.0
Matija Pecotic,M,U,CRO,0.0,44.0,0.45454545454545453,2021.0,2019.0,2016.0,2019.0
Gregoire Jacq,M,U,FRA,0.0,57.0,0.47368421052631576,2018.0,2017.0,2018.0,2017.0
Calvin Hemery,M,R,FRA,1.0,159.0,0.5031446540880503,2018.0,2020.0,2017.0,2020.0
Max Andrews,M,U,GBR,0.0,2.0,0.5,2019.0,2019.0,2019.0,2019.0
Rodrigo Banzer,M,R,BOL,0.0,1.0,1.0,2017.0,2017.0,2017.0,2017.0
Hoang Anh Khoa Tran,M,U,VIE,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Nerman Fatic,M,U,BIH,0.0,43.0,0.4883720930232558,2021.0,2020.0,2021.0,2016.0
Lucas Gerch,M,U,GER,0.0,33.0,0.5454545454545454,2019.0,2020.0,2018.0,2020.0
Gergely Madarasz,M,U,HUN,0.0,2.0,0.5,2018.0,2018.0,2018.0,2018.0
Ernesto Escobedo,M,R,USA,3.0,279.0,0.5555555555555556,2016.0,2020.0,2016.0,2020.0
Pablo Landa Catan,M,L,MEX,0.0,3.0,0.3333333333333333,2017.0,2016.0,2017.0,2017.0
Colin Sinclair,M,U,AUS,0.0,26.0,0.34615384615384615,2018.0,2017.0,2018.0,2017.0
Lawrence Bataljin,M,R,AUS,0.0,11.0,0.2727272727272727,2017.0,2018.0,2016.0,2017.0
Daniel Nolan,M,U,AUS,0.0,17.0,0.47058823529411764,2017.0,2016.0,2016.0,2016.0
Darren K Polkinghorne,M,U,AUS,0.0,8.0,0.375,2016.0,2016.0,2017.0,2016.0
Yuya Ito,M,U,JPN,0.0,2.0,0.5,2019.0,2019.0,2019.0,2019.0
Kazuma Kawachi,M,R,JPN,0.0,5.0,0.2,2016.0,2019.0,2016.0,2016.0
Tomas Papik,M,U,CZE,0.0,14.0,0.42857142857142855,2017.0,2016.0,2017.0,2016.0
Sebastian Ofner,M,R,AUT,2.0,262.0,0.4961832061068702,2019.0,2016.0,2017.0,2016.0
Filipp Kekercheni,M,R,UKR,0.0,8.0,0.5,2016.0,2017.0,2016.0,2017.0
Sarp Agabigun,M,R,TUR,0.0,17.0,0.11764705882352941,2016.0,2019.0,2016.0,2016.0
Sasi Kumar Mukund,M,R,IND,0.0,160.0,0.43125,2018.0,2016.0,2018.0,2021.0
Suraj Beniwal,M,U,IND,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Alexandre Muller,M,R,FRA,0.0,191.0,0.5078534031413613,2019.0,2016.0,2019.0,2016.0
Reilly Opelka,M,R,USA,6.0,249.0,0.5662650602409639,2019.0,2020.0,2018.0,2020.0
Juan Montes,M,U,ARG,0.0,7.0,0.14285714285714285,2016.0,2017.0,2017.0,2017.0
Remi Boutillier,M,U,FRA,0.0,45.0,0.5777777777777777,2016.0,2018.0,2016.0,2018.0
Jack Findel Hawkins,M,U,GBR,0.0,3.0,0.3333333333333333,2018.0,2018.0,2018.0,2018.0
Luis Valero,M,U,COL,0.0,9.0,0.1111111111111111,2017.0,2016.0,2017.0,2017.0
Ilya Ivashka,M,R,BLR,5.0,328.0,0.6036585365853658,2018.0,2020.0,2018.0,2017.0
Brandon Walkin,M,R,AUS,0.0,10.0,0.4,2016.0,2017.0,2016.0,2019.0
Dominik Kellovsky,M,U,CZE,0.0,26.0,0.2692307692307692,2016.0,2019.0,2016.0,2017.0
Jose Antonio Rodriguez Rodriguez,M,U,MEX,0.0,11.0,0.18181818181818182,2017.0,2016.0,2017.0,2017.0
Anvit Bendre,M,U,IND,0.0,5.0,0.2,2017.0,2016.0,2017.0,2017.0
Ji Hoon Son,M,U,KOR,0.0,15.0,0.5333333333333333,2018.0,2019.0,2018.0,2017.0
Matias Zukas,M,R,ARG,0.0,25.0,0.4,2018.0,2016.0,2017.0,2019.0
Samuel Shropshire,M,R,USA,0.0,3.0,0.3333333333333333,2018.0,2018.0,2018.0,2018.0
Mert Naci Turker,M,U,TUR,0.0,8.0,0.25,2017.0,2016.0,2017.0,2017.0
Adam Moundir,M,R,SUI,0.0,4.0,0.25,2019.0,2019.0,2020.0,2020.0
Jelle Sels,M,U,NED,0.0,111.0,0.4774774774774775,2019.0,2016.0,2018.0,2020.0
Niels Lootsma,M,U,NED,0.0,6.0,0.16666666666666666,2017.0,2019.0,2018.0,2018.0
Jaume Pla Malfeito,M,U,ESP,0.0,13.0,0.38461538461538464,2019.0,2020.0,2016.0,2018.0
Omar Salman,M,R,BEL,0.0,17.0,0.35294117647058826,2016.0,2018.0,2016.0,2017.0
Andrey Rublev,M,R,RUS,10.0,380.0,0.6368421052631579,2019.0,2018.0,2019.0,2018.0
Collin Johns,M,U,USA,0.0,4.0,0.25,2016.0,2017.0,2016.0,2016.0
Nicolae Frunza,M,R,ROU,0.0,9.0,0.4444444444444444,2018.0,2017.0,2018.0,2016.0
Ryan Peniston,M,U,GBR,0.0,56.0,0.48214285714285715,2021.0,2020.0,2021.0,2020.0
Michael Geerts,M,R,BEL,0.0,42.0,0.47619047619047616,2021.0,2016.0,2021.0,2020.0
Julian Cash,M,R,GBR,0.0,3.0,0.3333333333333333,2017.0,2017.0,2017.0,2017.0
Joran Vliegen,M,U,BEL,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0
Nino Serdarusic,M,U,CRO,0.0,178.0,0.42696629213483145,2019.0,2016.0,2018.0,2016.0
Maxime Janvier,M,R,FRA,1.0,317.0,0.4889589905362776,2018.0,2020.0,2018.0,2020.0
Benjamin Bonzi,M,R,FRA,3.0,214.0,0.5373831775700935,2021.0,2016.0,2021.0,2016.0
Roman Safiullin,M,R,RUS,1.0,183.0,0.5245901639344263,2019.0,2016.0,2019.0,2016.0
Billy Harris,M,U,GBR,0.0,3.0,0.3333333333333333,2018.0,2018.0,2018.0,2018.0
Joshua Sapwell,M,R,GBR,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Jumpei Yamasaki,M,R,JPN,0.0,34.0,0.38235294117647056,2018.0,2020.0,2018.0,2017.0
Filippo Giorgetti,M,R,ITA,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0
Scott Duncan,M,U,GBR,0.0,4.0,0.25,2018.0,2018.0,2019.0,2019.0
Gianluca Mager,M,R,ITA,4.0,308.0,0.5616883116883117,2019.0,2020.0,2019.0,2020.0
Pavel Nejedly,M,U,CZE,0.0,43.0,0.4883720930232558,2019.0,2017.0,2019.0,2016.0
Ryan Shane,M,U,USA,0.0,73.0,0.4246575342465753,2018.0,2020.0,2018.0,2017.0
Jacopo Stefanini,M,U,ITA,0.0,6.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0
Piotr Lomacki,M,U,POL,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Aoran Wang,M,R,CHN,0.0,6.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0
Szymon Walkow,M,R,POL,0.0,18.0,0.3888888888888889,2018.0,2019.0,2018.0,2016.0
Ilya Vasilyev,M,U,RUS,0.0,11.0,0.5454545454545454,2017.0,2016.0,2017.0,2017.0
Youssef Hossam,M,R,EGY,0.0,25.0,0.56,2018.0,2019.0,2018.0,2019.0
Strong Kirchheimer,M,U,USA,0.0,54.0,0.3888888888888889,2018.0,2017.0,2016.0,2021.0
Mariano Kestelboim,M,R,ARG,0.0,30.0,0.43333333333333335,2017.0,2019.0,2017.0,2016.0
Nicolas Alvarez,M,R,PER,0.0,64.0,0.453125,2021.0,2017.0,2019.0,2017.0
Mark Whitehouse,M,U,GBR,0.0,7.0,0.2857142857142857,2018.0,2021.0,2018.0,2018.0
Orlando Luz,M,R,BRA,0.0,103.0,0.4563106796116505,2021.0,2017.0,2021.0,2017.0
Piotr Grynkowski,M,U,POL,0.0,3.0,0.3333333333333333,2017.0,2017.0,2017.0,2017.0
Gerardo Lopez Villasenor,M,U,MEX,0.0,29.0,0.3793103448275862,2018.0,2017.0,2018.0,2019.0
Tommy Paul,M,R,USA,4.0,272.0,0.5955882352941176,2018.0,2020.0,2019.0,2016.0
Alex Rybakov,M,U,USA,0.0,65.0,0.49230769230769234,2017.0,2016.0,2017.0,2016.0
Yusuke Takahashi,M,R,JPN,0.0,110.0,0.39090909090909093,2018.0,2021.0,2018.0,2021.0
Alejandro Tabilo,M,L,CHI,0.0,139.0,0.539568345323741,2019.0,2018.0,2019.0,2017.0
Joshua Paris,M,R,GBR,0.0,5.0,0.2,2018.0,2017.0,2018.0,2018.0
Jaime Fermosell Delgado,M,U,ESP,0.0,6.0,0.3333333333333333,2017.0,2018.0,2017.0,2017.0
Gian Marco Moroni,M,R,ITA,1.0,189.0,0.5026455026455027,2019.0,2016.0,2018.0,2016.0
Arthur Rinderknech,M,R,FRA,3.0,140.0,0.6,2021.0,2018.0,2021.0,2018.0
Sanetulla Kutybaev,M,U,UZB,0.0,8.0,0.125,2016.0,2018.0,2017.0,2017.0
Jordi Arconada,M,R,ARG,0.0,20.0,0.2,2019.0,2018.0,2019.0,2019.0
Thomas Brechemier,M,U,FRA,0.0,5.0,0.2,2017.0,2016.0,2017.0,2017.0
Yunseong Chung,M,U,KOR,0.0,153.0,0.5359477124183006,2018.0,2020.0,2018.0,2021.0
Jianhui Li,M,U,CHN,0.0,5.0,0.2,2017.0,2018.0,2017.0,2017.0
Artem Vu,M,R,UKR,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0
Sora Fukuda,M,L,JPN,0.0,13.0,0.38461538461538464,2017.0,2016.0,2017.0,2017.0
Renta Tokuda,M,U,JPN,0.0,82.0,0.4146341463414634,2018.0,2016.0,2018.0,2016.0
Viktor Durasovic,M,U,NOR,0.0,130.0,0.4461538461538462,2019.0,2017.0,2019.0,2016.0
Adrian Andrzejczuk,M,U,POL,0.0,5.0,0.2,2016.0,2018.0,2016.0,2016.0
Aitor Aramburu,M,U,MEX,0.0,4.0,0.25,2016.0,2018.0,2016.0,2016.0
Hugo Grenier,M,R,FRA,0.0,183.0,0.5027322404371585,2018.0,2016.0,2018.0,2016.0
Yankel Zemel,M,L,ISR,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Marco Mosciatti,M,U,ITA,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0
Nicolo Turchetti,M,R,ITA,0.0,14.0,0.2857142857142857,2018.0,2017.0,2016.0,2018.0
Giorgio Ricca,M,U,ITA,0.0,8.0,0.125,2017.0,2016.0,2017.0,2017.0
Aljaz Radinski,M,R,SLO,0.0,4.0,0.25,2016.0,2018.0,2016.0,2016.0
Damian Farinola,M,U,AUS,0.0,6.0,0.5,2016.0,2016.0,2016.0,2016.0
Luis Diego Chavez Villalpando,M,U,ESP,0.0,1.0,1.0,2018.0,2018.0,2018.0,2018.0
Andrea Pellegrino,M,R,ITA,1.0,198.0,0.4393939393939394,2018.0,2016.0,2019.0,2016.0
Fabien Reboul,M,U,FRA,0.0,71.0,0.43661971830985913,2019.0,2021.0,2019.0,2016.0
Bernabe Zapata Miralles,M,R,ESP,3.0,247.0,0.5344129554655871,2019.0,2016.0,2019.0,2016.0
Soren Hess Olesen,M,R,DEN,0.0,7.0,0.42857142857142855,2017.0,2018.0,2017.0,2018.0
Julian Bradley,M,U,IRL,0.0,7.0,0.2857142857142857,2018.0,2017.0,2016.0,2016.0
Peter Bothwell,M,R,IRL,0.0,9.0,0.4444444444444444,2018.0,2018.0,2018.0,2018.0
Alvaro Lopez San Martin,M,R,ESP,0.0,10.0,0.4,2019.0,2016.0,2019.0,2017.0
Carlos Taberner,M,R,ESP,3.0,246.0,0.6016260162601627,2019.0,2016.0,2019.0,2016.0
David Pichler,M,R,AUT,0.0,32.0,0.46875,2016.0,2019.0,2016.0,2020.0
Peter Vajda,M,U,SVK,0.0,5.0,0.2,2016.0,2017.0,2016.0,2016.0
Gabriel De Andrade Bendazoli,M,R,BRA,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Tung Lin Wu,M,R,TPE,0.0,154.0,0.5194805194805194,2018.0,2016.0,2018.0,2016.0
Wei De Lin,M,U,TPE,0.0,9.0,0.3333333333333333,2018.0,2016.0,2016.0,2016.0
Trevor Allen Johnson,M,U,USA,0.0,3.0,0.3333333333333333,2017.0,2018.0,2017.0,2017.0
