,Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage,best_year_matches,worst_year_matches,best_year_wins,worst_year_wins,avg_rank
1722,Maria Jose Portillo Ramirez,F,R,MEX,2.0,102.0,0.5784313725490197,2019.0,2016.0,2019.0,2017.0,766.4695512820513
1723,Anna Blinkova,F,R,RUS,4.0,307.0,0.5863192182410424,2018.0,2020.0,2019.0,2020.0,155.1660542432196
1724,Naima Karamoko,F,U,SUI,0.0,84.0,0.4404761904761904,2021.0,2018.0,2021.0,2018.0,1104.0595238095239
1725,Amelia Stuart,F,U,GBR,0.0,21.0,0.0476190476190476,2019.0,2017.0,2018.0,2018.0,
1726,Kristina Kislyak,F,U,RUS,0.0,12.0,0.1666666666666666,2016.0,2017.0,2016.0,2016.0,1233.8333333333335
1727,Tamara Kupkova,F,U,SVK,0.0,4.0,0.25,2016.0,2016.0,2016.0,2016.0,
1728,Andra Maria Nitescu,F,L,ROU,0.0,27.0,0.1851851851851851,2016.0,2018.0,2019.0,2016.0,
1729,Dominique Karregat,F,R,NED,0.0,114.0,0.4210526315789473,2018.0,2016.0,2018.0,2016.0,960.9350332594234
1730,Dayana Yastremska,F,R,UKR,6.0,211.0,0.6066350710900474,2018.0,2021.0,2018.0,2021.0,169.29682793674698
1731,Kayla Day,F,L,USA,1.0,188.0,0.5053191489361702,2017.0,2020.0,2017.0,2020.0,333.66627051499717
1732,Pei Ju Chien,F,U,TPE,0.0,11.0,0.1818181818181818,2016.0,2019.0,2016.0,2016.0,
1733,Lara Salden,F,U,BEL,5.0,178.0,0.5674157303370787,2019.0,2016.0,2018.0,2016.0,516.0327428488456
1734,Dalila Said,F,R,EGY,0.0,25.0,0.44,2016.0,2018.0,2016.0,2017.0,1110.3
1735,Katie Swan,F,R,GBR,6.0,200.0,0.59,2018.0,2020.0,2018.0,2020.0,296.22209590739976
1736,Qianhui Tang,F,R,CHN,0.0,53.0,0.3773584905660377,2019.0,2016.0,2019.0,2016.0,744.728947368421
1737,Yu Tong Tang,F,U,CHN,0.0,5.0,0.2,2016.0,2016.0,2016.0,2016.0,
1738,Xinyu Jiang,F,U,CHN,0.0,63.0,0.365079365079365,2017.0,2016.0,2019.0,2018.0,739.4405034324943
1739,Lingwei Kong,F,U,CHN,0.0,3.0,0.3333333333333333,2017.0,2018.0,2017.0,2017.0,
1740,Mi Zhuoma You,F,R,CHN,0.0,39.0,0.3846153846153846,2017.0,2019.0,2017.0,2018.0,977.0961538461538
1741,Michela Xibilia,F,U,ITA,0.0,15.0,0.2,2017.0,2016.0,2016.0,2016.0,
1742,Schena Benamar,F,U,FRA,0.0,41.0,0.4146341463414634,2016.0,2017.0,2019.0,2017.0,
1743,Juliette Colard,F,U,FRA,0.0,10.0,0.3,2016.0,2018.0,2016.0,2016.0,
1744,Dorien Cuypers,F,U,BEL,0.0,5.0,0.2,2016.0,2016.0,2016.0,2016.0,1208.5
1745,Siqi Cao,F,U,CHN,0.0,87.0,0.4712643678160919,2019.0,2020.0,2019.0,2017.0,777.7167405764967
1746,Zhima Du,F,R,CHN,0.0,30.0,0.4333333333333333,2018.0,2016.0,2018.0,2017.0,1137.25
1747,Reina Takahashi,F,U,JPN,0.0,17.0,0.3529411764705882,2018.0,2016.0,2018.0,2016.0,1156.95
1748,Aya Tanaka,F,U,JPN,0.0,4.0,0.25,2016.0,2017.0,2016.0,2016.0,
1749,Carson Branstine,F,R,USA,0.0,60.0,0.4666666666666667,2019.0,2021.0,2019.0,2017.0,724.6318518518518
1750,Maria Mateas,F,U,USA,1.0,174.0,0.5057471264367817,2018.0,2016.0,2018.0,2016.0,505.97683591508894
1751,Kylie Mckenzie,F,U,USA,0.0,22.0,0.5,2019.0,2020.0,2019.0,2016.0,882.4583333333333
1752,Jenny Claffey,F,U,IRL,0.0,15.0,0.6,2016.0,2016.0,2016.0,2016.0,784.3333333333334
1753,Viktoriia Kalinina,F,U,RUS,0.0,80.0,0.35,2019.0,2016.0,2019.0,2017.0,1133.5669934640523
1754,Laura Heinrichs,F,U,GER,0.0,45.0,0.5111111111111111,2017.0,2018.0,2017.0,2018.0,968.5490196078431
1755,Seven Oral,F,U,TUR,0.0,10.0,0.1,2017.0,2018.0,2021.0,2021.0,
1756,Viktoria Morvayova,F,U,SVK,0.0,168.0,0.5297619047619048,2019.0,2016.0,2019.0,2016.0,697.7138978449007
1757,Emelie Luisa Schwarte,F,R,GER,0.0,6.0,0.1666666666666666,2016.0,2018.0,2016.0,2016.0,
1758,Zoe Hitt,F,R,USA,0.0,43.0,0.3953488372093023,2020.0,2018.0,2020.0,2019.0,
1759,Nandini Sharma,F,R,IND,0.0,12.0,0.4166666666666667,2017.0,2018.0,2017.0,2018.0,999.0
1760,Sarah Pang,F,U,SIN,0.0,42.0,0.119047619047619,2019.0,2021.0,2019.0,2016.0,
1761,Magdalini Adaloglou,F,U,GRE,0.0,17.0,0.4705882352941176,2020.0,2017.0,2020.0,2021.0,
1762,Chiara Catini,F,R,ITA,0.0,85.0,0.5176470588235295,2021.0,2017.0,2021.0,2017.0,1105.6621212121213
1763,Jaimee Fourlis,F,R,AUS,4.0,175.0,0.5314285714285715,2019.0,2020.0,2019.0,2020.0,328.58169420403885
1764,Emma Hurst,F,U,GBR,0.0,32.0,0.375,2016.0,2018.0,2016.0,2017.0,1045.7754010695187
1765,Anna Maria Procacci,F,U,ITA,0.0,40.0,0.3,2016.0,2018.0,2016.0,2018.0,1086.4436363636364
1766,Yasmina El Sayed,F,R,GBR,0.0,21.0,0.1428571428571428,2019.0,2021.0,2019.0,2019.0,
1767,Sara Amiri,F,U,SWE,0.0,6.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0,
1768,Costanza Traversi,F,U,ITA,0.0,60.0,0.4166666666666667,2019.0,2016.0,2018.0,2020.0,1187.1260683760684
1769,Joanna Zawadzka,F,U,POL,0.0,92.0,0.4456521739130434,2019.0,2016.0,2019.0,2016.0,1035.4358974358975
1770,Joanne Zuger,F,U,SUI,2.0,151.0,0.609271523178808,2019.0,2017.0,2019.0,2020.0,583.4833083270818
1771,Emily Casteleyn,F,U,BEL,0.0,43.0,0.3255813953488372,2019.0,2016.0,2019.0,2017.0,
1772,Teodora Djordjevic,F,R,ITA,0.0,3.0,0.3333333333333333,2019.0,2019.0,2019.0,2019.0,
1773,Melissa Ishuan Ifidzhen,F,U,RUS,0.0,9.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,1004.1666666666667
1774,Saara Kunakunova,F,U,KGZ,0.0,3.0,0.3333333333333333,2018.0,2018.0,2018.0,2018.0,
1775,Julie Byrne,F,R,IRL,0.0,6.0,0.6666666666666666,2018.0,2017.0,2018.0,2017.0,
1776,Alexandra Alegre Ferre,F,U,ESP,0.0,9.0,0.1111111111111111,2016.0,2017.0,2016.0,2016.0,
1777,Alexandra Dubrovina,F,U,RUS,0.0,6.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,1172.1666666666665
1778,Natalie Kallmunzerova,F,U,CZE,0.0,27.0,0.2962962962962963,2016.0,2017.0,2016.0,2016.0,1052.4243421052631
1779,Nefisa Berberovic,F,U,BIH,6.0,180.0,0.6388888888888888,2019.0,2017.0,2019.0,2017.0,667.562037037037
1780,Chengyiyi Yuan,F,U,CHN,0.0,65.0,0.4153846153846154,2019.0,2016.0,2019.0,2016.0,736.77
1781,Yifei Yang,F,U,CHN,0.0,11.0,0.0909090909090909,2016.0,2018.0,2016.0,2016.0,
1782,Lulu Radovcic,F,U,SUI,4.0,123.0,0.6504065040650406,2020.0,2016.0,2020.0,2016.0,823.9857142857143
1783,Eugenia Ganga,F,U,ARG,0.0,106.0,0.5188679245283019,2019.0,2020.0,2019.0,2016.0,908.6856321839081
1784,Daniela Vismane,F,U,LAT,3.0,152.0,0.6447368421052632,2019.0,2016.0,2019.0,2016.0,591.3852631578948
1785,Hanna Sokal,F,U,BLR,0.0,37.0,0.3243243243243243,2018.0,2016.0,2018.0,2017.0,1161.9583333333335
1786,Emmanouela Antonakis,F,U,GRE,0.0,10.0,0.3,2017.0,2018.0,2017.0,2017.0,
1787,Shelly Krolitzky,F,U,ISR,0.0,15.0,0.4,2017.0,2018.0,2016.0,2016.0,1166.0
1788,Lina Glushko,F,U,ISR,1.0,139.0,0.5827338129496403,2019.0,2016.0,2019.0,2016.0,777.8781779661017
1789,Tamara Barad Itzhaki,F,R,ISR,0.0,85.0,0.4117647058823529,2019.0,2017.0,2019.0,2016.0,989.5833333333333
1790,Kristin Younes,F,U,ISR,0.0,50.0,0.3,2019.0,2016.0,2019.0,2018.0,1135.017857142857
1791,Olesya Pervushina,F,R,RUS,3.0,47.0,0.6170212765957447,2017.0,2016.0,2016.0,2017.0,486.6896551724138
1792,Maria Del Rosario Vazquez,F,U,ARG,0.0,46.0,0.3043478260869565,2019.0,2016.0,2019.0,2017.0,1198.6055555555554
1793,Victoria Ariadna Beccio,F,U,ARG,0.0,47.0,0.2340425531914893,2017.0,2021.0,2017.0,2021.0,1213.3333333333333
1794,Soha Sadiq,F,U,IND,0.0,29.0,0.4827586206896552,2019.0,2017.0,2019.0,2020.0,
1795,Zeel Desai,F,R,IND,1.0,148.0,0.5878378378378378,2018.0,2016.0,2018.0,2016.0,707.479525862069
1796,Lizaveta Hancharova,F,U,BLR,0.0,17.0,0.1764705882352941,2016.0,2018.0,2016.0,2017.0,1141.0625
1797,Daniela Obando,F,R,HON,0.0,8.0,0.5,2018.0,2017.0,2018.0,2016.0,
1798,Aneta Kladivova,F,R,CZE,0.0,78.0,0.5,2017.0,2020.0,2017.0,2016.0,953.2291666666666
1799,Adrianna Sosnowska,F,U,POL,0.0,9.0,0.1111111111111111,2017.0,2019.0,2017.0,2017.0,
1800,Elzbieta Iwaniuk,F,U,POL,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,
1801,Yara Abed,F,R,ISR,0.0,12.0,0.0833333333333333,2019.0,2016.0,2021.0,2021.0,
1802,Claudia Hoste Ferrer,F,U,ESP,2.0,193.0,0.5129533678756477,2018.0,2020.0,2018.0,2020.0,744.0076388888889
1803,Alexandra Viktorovitch,F,U,SWE,0.0,28.0,0.4285714285714285,2018.0,2021.0,2018.0,2016.0,
1804,Anastasia Veselova,F,U,RUS,0.0,32.0,0.34375,2019.0,2018.0,2019.0,2016.0,
1805,Polina Bakhmutkina,F,U,RUS,1.0,138.0,0.5797101449275363,2021.0,2016.0,2021.0,2016.0,886.9977516430301
1806,Seira Shimizu,F,U,JPN,0.0,12.0,0.3333333333333333,2019.0,2016.0,2018.0,2018.0,
1807,Sarina Kang,F,U,AUS,0.0,6.0,0.1666666666666666,2019.0,2018.0,2019.0,2019.0,
1808,Zhou Mingjun,F,U,CHN,0.0,17.0,0.2352941176470588,2019.0,2018.0,2019.0,2016.0,
1809,Watsachol Sawasdee,F,L,THA,0.0,74.0,0.4594594594594595,2019.0,2016.0,2019.0,2020.0,831.9198924731182
1810,Yinglak Jittakoat,F,R,THA,0.0,14.0,0.3571428571428571,2019.0,2016.0,2019.0,2018.0,
1811,Alana Parnaby,F,U,AUS,0.0,86.0,0.3604651162790697,2019.0,2017.0,2019.0,2018.0,805.6576923076923
1812,Sabina Machalova,F,R,CZE,0.0,32.0,0.46875,2016.0,2018.0,2016.0,2017.0,1108.638888888889
1813,Veronika Vlkovska,F,U,CZE,0.0,90.0,0.4111111111111111,2019.0,2020.0,2019.0,2017.0,1070.8418803418804
1814,Anda Karanusic,F,U,CRO,0.0,20.0,0.3,2016.0,2018.0,2016.0,2017.0,1161.05
1815,Nicole Nadel,F,U,ISR,0.0,104.0,0.4230769230769231,2018.0,2017.0,2018.0,2020.0,928.2106879606879
1816,Joleta Budiman,F,U,INA,0.0,6.0,0.3333333333333333,2018.0,2018.0,2018.0,2018.0,
1817,Oxi Gravitas Putri,F,R,INA,0.0,4.0,0.5,2019.0,2019.0,2019.0,2019.0,
1818,Mihaela Lorena Marculescu,F,U,ROU,0.0,19.0,0.4210526315789473,2018.0,2016.0,2018.0,2016.0,
1819,Anna Ukolova,F,U,RUS,0.0,188.0,0.4840425531914893,2019.0,2016.0,2019.0,2016.0,880.8561522048365
1820,Kaja Juvan,F,R,SLO,6.0,199.0,0.6432160804020101,2019.0,2016.0,2019.0,2016.0,254.90684143222506
1821,Saumya Vig,F,L,IND,0.0,67.0,0.2238805970149253,2019.0,2017.0,2019.0,2018.0,1294.89400921659
1822,Aastha Dargude,F,R,IND,0.0,3.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0,
1823,Pareen Shivekar,F,R,IND,0.0,13.0,0.3076923076923077,2019.0,2016.0,2019.0,2019.0,
1824,Anna Ulyashchenko,F,U,USA,0.0,28.0,0.6071428571428571,2020.0,2021.0,2020.0,2021.0,1298.875
1825,Abigail Desiatnikov,F,R,USA,0.0,12.0,0.5833333333333334,2016.0,2017.0,2016.0,2017.0,
1826,Cameron Morra,F,U,USA,0.0,10.0,0.1,2017.0,2016.0,2018.0,2018.0,
1827,Katharine Fahey,F,R,USA,2.0,50.0,0.66,2019.0,2018.0,2019.0,2018.0,674.7462406015038
1828,Elina Vikhryanova,F,U,RUS,0.0,55.0,0.3272727272727272,2017.0,2019.0,2017.0,2016.0,1153.8977011494253
1829,Daria Kruzhkova,F,L,RUS,5.0,171.0,0.6081871345029239,2017.0,2021.0,2017.0,2021.0,638.6601107226106
1830,Ulyana Shirokova,F,U,RUS,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,
1831,Maria Kononova,F,U,RUS,0.0,13.0,0.3846153846153846,2016.0,2018.0,2016.0,2019.0,
1832,Diana Maria Mihail,F,R,ROU,0.0,79.0,0.1518987341772152,2019.0,2017.0,2016.0,2018.0,1265.2878787878788
1833,Nermeen Shawky,F,R,EGY,0.0,46.0,0.2826086956521739,2016.0,2020.0,2016.0,2019.0,1099.0714285714284
1834,Svetlana Iansitova,F,U,RUS,0.0,33.0,0.4242424242424242,2019.0,2017.0,2019.0,2018.0,1233.8333333333335
1835,Mathilde Devits,F,U,BEL,0.0,44.0,0.2727272727272727,2016.0,2019.0,2016.0,2017.0,1125.1868279569892
1836,Daniela Morales Beckmann,F,L,MEX,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,
1837,Yanni Liu,F,U,CHN,0.0,56.0,0.2321428571428571,2018.0,2016.0,2017.0,2016.0,867.4026315789474
1838,Shou Na Mu,F,U,CHN,0.0,66.0,0.4545454545454545,2019.0,2016.0,2019.0,2016.0,1090.8713450292398
1839,Hanyu Guo,F,R,CHN,2.0,152.0,0.5328947368421053,2017.0,2018.0,2017.0,2018.0,419.78055990262567
1840,Elyse Lavender,F,U,USA,0.0,26.0,0.2692307692307692,2016.0,2018.0,2016.0,2017.0,
1841,Marija Jovicic,F,U,BIH,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,
1842,Liv Geurts,F,R,NED,0.0,5.0,0.4,2016.0,2017.0,2016.0,2016.0,
1843,Leonie Kung,F,R,SUI,5.0,251.0,0.5657370517928287,2019.0,2016.0,2019.0,2016.0,444.01650943396226
1844,Shelly Bereznyak,F,U,ISR,0.0,82.0,0.4512195121951219,2019.0,2017.0,2019.0,2016.0,892.0452898550725
1845,Iris Julia Antje Verweij,F,U,NED,0.0,5.0,0.2,2019.0,2021.0,2019.0,2019.0,
1846,Constanze Stepan,F,U,GER,0.0,38.0,0.1578947368421052,2019.0,2018.0,2019.0,2020.0,
1847,Zhuoma Ni Ma,F,U,CHN,0.0,82.0,0.4634146341463415,2018.0,2020.0,2018.0,2019.0,945.75
1848,Ines Karmen Vias,F,U,USA,0.0,3.0,0.6666666666666666,2016.0,2016.0,2016.0,2016.0,
1849,Oleksandra Gorchanyuk,F,U,CAN,0.0,15.0,0.3333333333333333,2019.0,2018.0,2019.0,2018.0,
1850,Daniella Silva,F,R,CAN,0.0,9.0,0.2222222222222222,2018.0,2017.0,2017.0,2017.0,
1851,Ana Shanidze,F,R,GEO,0.0,24.0,0.2916666666666667,2016.0,2017.0,2016.0,2018.0,1102.0555555555557
1852,Katarina Zavatska,F,R,UKR,4.0,240.0,0.5375,2019.0,2016.0,2019.0,2020.0,247.18091347161112
1853,Adelina Baravi,F,U,RUS,0.0,51.0,0.2941176470588235,2019.0,2016.0,2019.0,2016.0,1192.4166666666665
1854,Lana Kentchiashvili,F,R,GEO,0.0,14.0,0.3571428571428571,2019.0,2016.0,2018.0,2017.0,
1855,Jana Bojovic,F,U,SRB,0.0,55.0,0.6181818181818182,2019.0,2016.0,2019.0,2016.0,1005.1428571428571
1856,Andjela Sebrek,F,U,SRB,0.0,16.0,0.3125,2019.0,2016.0,2019.0,2019.0,
1857,Kristina Miletic,F,U,SRB,0.0,38.0,0.2894736842105263,2016.0,2017.0,2018.0,2017.0,1163.6503759398497
1858,Anastassia Pantelic,F,R,SRB,0.0,14.0,0.1428571428571428,2019.0,2020.0,2019.0,2019.0,
1859,Irene Lavino,F,U,ITA,0.0,79.0,0.5063291139240507,2021.0,2018.0,2019.0,2016.0,1088.2886904761904
1860,Chiara Merico,F,U,SUI,0.0,9.0,0.2222222222222222,2019.0,2018.0,2019.0,2019.0,
1861,Desirae Krawczyk,F,L,USA,0.0,14.0,0.5,2017.0,2021.0,2017.0,2016.0,953.0
1862,Emiliana Arango,F,R,COL,1.0,153.0,0.5816993464052288,2019.0,2018.0,2019.0,2018.0,622.8725609756098
1863,Wanyuanyun Jin,F,U,CHN,0.0,3.0,0.3333333333333333,2017.0,2016.0,2017.0,2017.0,
1864,En Shuo Liang,F,U,TPE,1.0,131.0,0.5419847328244275,2019.0,2017.0,2018.0,2017.0,293.7607287449393
1865,Yi Tsen Cho,F,U,TPE,0.0,36.0,0.4166666666666667,2018.0,2016.0,2018.0,2017.0,1132.5848484848484
1866,Nagisa Morimoto,F,U,JPN,0.0,12.0,0.1666666666666666,2018.0,2019.0,2017.0,2017.0,
1867,Yang Lee,F,L,TPE,0.0,4.0,0.5,2016.0,2016.0,2016.0,2016.0,1180.0
1868,Soo Bin Oh,F,U,KOR,0.0,21.0,0.4285714285714285,2019.0,2017.0,2019.0,2018.0,1243.0
1869,Jeongyun Lee,F,U,KOR,0.0,14.0,0.4285714285714285,2019.0,2016.0,2019.0,2018.0,
1870,Do Hee Bae,F,L,KOR,0.0,10.0,0.5,2019.0,2017.0,2017.0,2019.0,
1871,Seon Young Um,F,U,KOR,0.0,11.0,0.3636363636363636,2019.0,2018.0,2019.0,2016.0,
1872,Margaux Bovy,F,U,BEL,0.0,112.0,0.5,2017.0,2018.0,2017.0,2018.0,781.1453900709221
1873,Juliette Bastin,F,R,BEL,0.0,5.0,0.2,2017.0,2018.0,2017.0,2017.0,
1874,Olga Danilovic,F,L,SRB,5.0,174.0,0.6091954022988506,2019.0,2016.0,2019.0,2016.0,246.6702824694234
1875,Ioana Gheorghita,F,U,ROU,0.0,16.0,0.25,2016.0,2017.0,2016.0,2016.0,
1876,Hortencia Birnbaumer,F,R,BOL,0.0,14.0,0.2857142857142857,2016.0,2017.0,2016.0,2017.0,1266.7
1877,Ebru Zeynep Yazgan,F,R,TUR,0.0,11.0,0.0909090909090909,2017.0,2016.0,2017.0,2017.0,
1878,Nina Kruijer,F,U,NED,0.0,67.0,0.5522388059701493,2017.0,2018.0,2016.0,2018.0,757.3695652173913
1879,Liza Lebedzeva,F,U,NED,0.0,6.0,0.5,2016.0,2016.0,2016.0,2016.0,
1880,Victoria Emma,F,R,USA,0.0,27.0,0.5555555555555556,2019.0,2017.0,2019.0,2016.0,835.925
1881,Mercedes Aristegui,F,U,ESP,0.0,9.0,0.2222222222222222,2019.0,2016.0,2018.0,2018.0,
1882,Lucia De La Puerta Uribe,F,R,ESP,0.0,14.0,0.2857142857142857,2016.0,2018.0,2016.0,2016.0,1185.0
1883,Camille Corenthy,F,U,REU,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,
1884,Catherine Roche,F,U,FRA,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,
1885,Axana Mareen,F,U,BEL,0.0,56.0,0.3928571428571428,2018.0,2021.0,2017.0,2021.0,1164.46875
1886,Blanca Puig Caballero,F,U,ESP,0.0,17.0,0.0588235294117647,2018.0,2016.0,2017.0,2017.0,
1887,Bianca Andreescu,F,R,CAN,9.0,206.0,0.7087378640776699,2018.0,2016.0,2018.0,2021.0,171.93093607305934
1888,Francesca Di Lorenzo,F,L,USA,3.0,219.0,0.5296803652968036,2019.0,2021.0,2019.0,2021.0,250.4522932708403
1889,Ksenia Laskutova,F,R,RUS,0.0,118.0,0.4661016949152542,2019.0,2016.0,2019.0,2016.0,700.5397435897436
1890,Chiara Lommer,F,L,USA,0.0,5.0,0.6,2018.0,2018.0,2018.0,2018.0,
1891,Dominique Schaefer,F,R,PER,0.0,72.0,0.5277777777777778,2019.0,2020.0,2019.0,2020.0,825.6797082228117
1892,Melissa Kopinski,F,U,USA,0.0,6.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,
1893,Jerricka Boone,F,U,USA,0.0,15.0,0.3333333333333333,2020.0,2019.0,2020.0,2019.0,
1894,Eva Siskova,F,R,USA,0.0,37.0,0.3513513513513513,2017.0,2018.0,2016.0,2019.0,1124.1404761904762
1895,Miranda Ramirez,F,R,USA,0.0,11.0,0.4545454545454545,2016.0,2016.0,2016.0,2016.0,1179.5333333333333
1896,Vivian Wolff,F,R,GER,0.0,64.0,0.53125,2016.0,2017.0,2016.0,2019.0,1056.74
1897,Sandra Bozinovic,F,U,FRA,0.0,12.0,0.0833333333333333,2016.0,2017.0,2016.0,2016.0,
1898,Junsai Wang,F,R,CHN,0.0,18.0,0.2777777777777778,2019.0,2017.0,2019.0,2019.0,
1899,Judith Van Kessel,F,U,NED,0.0,7.0,0.2857142857142857,2016.0,2017.0,2016.0,2016.0,
1900,Tijana Spasojevic,F,U,SRB,0.0,61.0,0.3770491803278688,2017.0,2019.0,2017.0,2018.0,978.8518518518518
1901,Oona Orpana,F,U,FIN,2.0,121.0,0.6363636363636364,2019.0,2016.0,2019.0,2016.0,641.8555172413793
1902,Lucia Cortez Llorca,F,U,ESP,0.0,161.0,0.484472049689441,2019.0,2016.0,2021.0,2017.0,730.4102564102564
1903,Camilla Fabbri,F,U,ITA,0.0,2.0,0.5,2016.0,2016.0,2020.0,2020.0,
1904,Anna Turco,F,U,ITA,0.0,4.0,0.5,2016.0,2016.0,2016.0,2016.0,
1905,Vanessa Wong,F,R,CAN,0.0,6.0,0.1666666666666666,2016.0,2016.0,2016.0,2016.0,
1906,Teresia Londol,F,U,USA,0.0,19.0,0.3157894736842105,2021.0,2016.0,2020.0,2018.0,
1907,Eun Se Jang,F,U,KOR,0.0,47.0,0.3191489361702128,2019.0,2016.0,2019.0,2018.0,1254.875
1908,Kassandra Davesne,F,U,FRA,0.0,44.0,0.25,2016.0,2017.0,2016.0,2017.0,893.0
1909,Abir El Fahimi,F,U,MAR,0.0,14.0,0.2142857142857142,2016.0,2017.0,2016.0,2016.0,
1910,Caroline Ilowska,F,R,AUT,0.0,39.0,0.3333333333333333,2016.0,2018.0,2016.0,2017.0,1162.7134502923977
1911,Vicky Geurinckx,F,R,BEL,0.0,9.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,1239.4166666666667
1912,Patrycja Polanska,F,R,POL,0.0,39.0,0.3846153846153846,2016.0,2017.0,2016.0,2017.0,981.3958333333334
1913,Ena Babic,F,U,CRO,0.0,11.0,0.4545454545454545,2016.0,2020.0,2016.0,2020.0,
1914,Domenika Turkovic,F,R,CRO,0.0,10.0,0.2,2017.0,2016.0,2017.0,2017.0,
1915,Jovana Peric,F,U,BIH,0.0,14.0,0.1428571428571428,2019.0,2017.0,2019.0,2019.0,
1916,Holly Hutchinson,F,R,GBR,0.0,6.0,0.3333333333333333,2019.0,2019.0,2019.0,2019.0,
1917,Emily Appleton,F,U,GBR,2.0,182.0,0.5054945054945055,2018.0,2021.0,2018.0,2021.0,714.4277777777778
1918,Olivia Nicholls,F,R,GBR,0.0,28.0,0.3571428571428571,2016.0,2018.0,2016.0,2017.0,1084.3214285714284
1919,Francesca Wilkes,F,U,GBR,0.0,4.0,0.25,2016.0,2016.0,2016.0,2016.0,
1920,Alessia Dario,F,U,ITA,0.0,12.0,0.25,2016.0,2017.0,2016.0,2016.0,
1921,Monika Kilnarova,F,U,CZE,6.0,230.0,0.6043478260869565,2017.0,2020.0,2017.0,2020.0,529.4733180488577
1922,Cindy Castille,F,U,FRA,0.0,26.0,0.3461538461538461,2016.0,2017.0,2016.0,2017.0,1138.787878787879
1923,Azradeniz Comlek,F,U,TUR,0.0,19.0,0.2105263157894736,2016.0,2019.0,2018.0,2016.0,
1924,Alicia Smith,F,U,AUS,0.0,74.0,0.4054054054054054,2019.0,2016.0,2019.0,2018.0,964.6071428571429
1925,Zinovia Vaneva,F,U,BUL,0.0,41.0,0.4634146341463415,2019.0,2021.0,2019.0,2020.0,1216.875
1926,Aleksandra Draganova,F,U,BUL,0.0,8.0,0.125,2016.0,2016.0,2016.0,2016.0,
1927,Denise Antonela Stoica,F,U,ROU,0.0,49.0,0.3673469387755102,2017.0,2019.0,2018.0,2016.0,1085.5166666666667
1928,Tania Andrada Mare,F,U,ROU,0.0,9.0,0.4444444444444444,2016.0,2017.0,2016.0,2016.0,
1929,Marina Bassols Ribera,F,U,ESP,5.0,255.0,0.5882352941176471,2018.0,2016.0,2018.0,2016.0,478.7158187599364
1930,Carlota Molina Megias,F,R,ESP,0.0,21.0,0.2857142857142857,2018.0,2021.0,2016.0,2016.0,1209.125
1931,Julia Fisch,F,R,USA,0.0,9.0,0.1111111111111111,2016.0,2017.0,2016.0,2016.0,
1932,Emily Seibold,F,R,GER,0.0,125.0,0.48,2019.0,2016.0,2021.0,2018.0,1011.6890153389411
1933,Delfina Glorioso,F,U,ARG,0.0,23.0,0.4347826086956521,2019.0,2018.0,2019.0,2017.0,
1934,Aleksandra Kuznetsova,F,U,RUS,0.0,28.0,0.1428571428571428,2021.0,2016.0,2021.0,2018.0,
1935,Momoko Kobori,F,R,JPN,2.0,176.0,0.5340909090909091,2019.0,2020.0,2019.0,2020.0,373.9573154714999
1936,Lorraine M Guillermo,F,R,USA,0.0,91.0,0.5054945054945055,2019.0,2020.0,2019.0,2020.0,625.6045883940621
1937,Fiona Ganz,F,U,SUI,1.0,116.0,0.4568965517241379,2019.0,2016.0,2019.0,2016.0,815.9517345399698
1938,Sina Zuger,F,U,SUI,0.0,18.0,0.2222222222222222,2018.0,2021.0,2016.0,2016.0,
1939,Ferdaous Bahri,F,R,TUN,0.0,61.0,0.180327868852459,2021.0,2018.0,2021.0,2019.0,1362.0
1940,Deniza Marcinkevica,F,U,LAT,0.0,5.0,0.4,2017.0,2018.0,2017.0,2017.0,
1941,Claire Verwerda,F,U,NED,0.0,9.0,0.2222222222222222,2016.0,2017.0,2016.0,2016.0,
1942,Suzan Lamens,F,U,NED,2.0,223.0,0.5695067264573991,2021.0,2016.0,2021.0,2016.0,651.3805739278856
1943,Ramu Ueda,F,U,JPN,0.0,161.0,0.4099378881987577,2019.0,2020.0,2019.0,2020.0,677.7877038043478
1944,Lisa Marie Rioux,F,U,JPN,0.0,43.0,0.5348837209302325,2021.0,2016.0,2021.0,2016.0,1027.4222222222222
1945,Hoyeon Nor,F,U,KOR,0.0,7.0,0.5714285714285714,2019.0,2017.0,2019.0,2017.0,
1946,Eunhye Lee,F,U,KOR,1.0,84.0,0.5476190476190477,2019.0,2016.0,2019.0,2017.0,812.7619047619048
1947,Laura Svatikova,F,R,SVK,0.0,90.0,0.3888888888888889,2019.0,2018.0,2019.0,2017.0,1149.5266666666666
