,level_0,index,tourney_name,tourney_id,avg_spect,avg_rank,avg_revenue,tot_match
236,244,11215,Davis Cup G2 R3: EGY vs FIN,2018-M-DC-2018-G2-EPA-M-EGY-FIN-01,3721.0,126.64864864864865,758138.4400000003,37
237,245,11219,Davis Cup WG PO: ARG vs COL,2018-M-DC-2018-WG-PO-ARG-COL-01,3594.0,130.70338983050848,538590.3799999998,59
238,246,11222,Davis Cup WG PO: AUT vs AUS,2018-M-DC-2018-WG-PO-AUT-AUS-01,6935.0,355.9183673469388,1369643.5099999993,49
239,247,11225,Davis Cup WG PO: CAN vs NED,2018-M-DC-2018-WG-PO-CAN-NED-01,2744.0,424.88709677419354,716934.8299999995,31
240,248,11228,Davis Cup WG PO: GBR vs UZB,2018-M-DC-2018-WG-PO-GBR-UZB-01,3745.0,508.6290322580645,854110.5700000002,31
241,249,11231,Davis Cup WG PO: HUN vs CZE,2018-M-DC-2018-WG-PO-HUN-CZE-01,3632.0,525.2258064516129,672051.5799999996,31
242,256,11257,Davis Cup G2 R3: THA vs LBN,2018-M-DC-2018-G2-AO-M-THA-LBN-01,416.0,251.25,79193.55,4
243,258,11264,Metz,2018-0341,267.0,269.5,54886.94,4
244,260,11342,Chengdu,2018-7581,434.0,132.0,92916.03,4
245,262,11420,Beijing,2018-M015,306.0,114.5,58782.81,4
246,263,11547,Tokyo,2018-0329,409.0,124.875,79774.19,4
247,264,11590,Shanghai Masters,2018-5014,3066.0,94.41935483870968,646614.1700000004,31
248,265,11666,Antwerp,2018-7485,2483.0,314.61290322580646,522465.5500000003,31
249,266,11705,Moscow,2018-M014,1709.0,321.5,352670.46000000025,31
250,267,11799,Stockholm,2018-0429,3827.0,340.7258064516129,854874.7699999997,31
251,268,11838,Basel,2018-0328,1303.0,614.3064516129032,239390.33000000005,31
252,269,11881,Vienna,2018-0337,3151.0,457.17741935483866,563408.0399999996,31
253,270,11924,Paris Masters,2018-0352,3215.0,616.1774193548388,557253.42,31
254,271,11989,ATP Next Gen Finals,2018-7696,3662.0,422.5322580645161,796815.5799999994,31
255,272,12005,Tour Finals,2018-0605,3534.0,362.3387096774194,683937.7199999999,31
256,273,12020,Davis Cup WG F: FRA vs CRO,2018-M-DC-2018-WG-M-FRA-CRO-01,3383.0,303.0322580645161,828361.1000000003,31
257,274,12023,Taipei,2017-1059,2934.0,651.4193548387096,435144.4499999998,31
258,275,12078,Limoges,2017-1072,2745.0,439.4677419354839,458868.0,31
259,276,12133,Dalian,2017-1083,3641.0,473.0483870967742,715147.1099999998,31
260,277,12188,Hua Hin,2017-1084,2624.0,527.7258064516129,321620.24000000017,31
261,278,12243,Honolulu,2017-1095,3143.0,580.7666666666667,606631.2300000003,30
262,279,12282,Mumbai,2017-1100,1762.0,504.6666666666667,392998.3599999999,30
263,280,12337,Benavides $15K,2017-W-WITF-ARG-01A-2017,3140.0,387.06451612903226,704247.9299999998,31
264,281,12368,Villa del Dique $15K,2017-W-WITF-ARG-02A-2017,3294.0,428.0967741935484,734437.5,31
265,282,12399,Buenos Aires $15K,2017-W-WITF-ARG-03A-2017,2519.0,557.89,434018.2800000001,50
266,283,12430,Villa del Dique $15K,2017-W-WITF-ARG-04A-2017,2829.0,347.44545454545454,690989.2600000004,55
267,284,12461,Buenos Aires $15K,2017-W-WITF-ARG-05A-2017,3580.0,364.7881355932203,764507.6000000009,59
268,285,12492,Perth $25K,2017-W-WITF-AUS-01A-2017,2616.0,374.728813559322,521165.9800000004,59
269,286,12523,Burnie $60K,2017-W-WITF-AUS-01C-2017,2659.0,442.9038461538462,607208.9899999993,52
270,287,12554,Perth $25K,2017-W-WITF-AUS-02A-2017,1928.0,399.98648648648646,345714.0399999997,37
271,288,12585,Launceston $60K,2017-W-WITF-AUS-02B-2017,2607.0,439.421568627451,432253.1099999997,51
272,289,12616,Clare $25K,2017-W-WITF-AUS-03A-2017,3179.0,351.5576923076923,582564.1000000006,52
273,290,12647,Mildura $25K,2017-W-WITF-AUS-04A-2017,2931.0,474.78260869565213,553141.9200000006,46
274,291,12678,Mornington $25K,2017-W-WITF-AUS-05A-2017,7445.0,260.0833333333333,1396878.2100000007,48
275,292,12709,Mornington $25K,2017-W-WITF-AUS-06A-2017,6225.0,248.9591836734694,1584050.840000002,49
276,293,12740,Canberra $60K,2017-W-WITF-AUS-07A-2017,10034.0,346.2244897959184,1812873.3100000012,49
277,294,12771,Bendigo $60K,2017-W-WITF-AUS-08A-2017,3432.0,276.3061224489796,564430.16,49
278,295,12802,Penrith $25K,2017-W-WITF-AUS-09A-2017,2382.0,560.9677419354839,453935.92,31
279,296,12833,Brisbane $25K,2017-W-WITF-AUS-10A-2017,3315.0,629.3387096774194,820580.5700000002,31
280,297,12864,Toowoomba $25K,2017-W-WITF-AUS-11A-2017,2930.0,550.2096774193549,437470.06000000006,31
281,298,12895,Cairns $25K,2017-W-WITF-AUS-12A-2017,3187.0,360.9186046511628,544382.4499999996,43
282,299,12926,Vienna $15K,2017-W-WITF-AUT-01A-2017,3442.0,416.6224489795918,733522.0,49
283,300,12957,Graz $15K,2017-W-WITF-AUT-02A-2017,3003.0,377.97058823529414,527587.3299999993,51
284,301,12988,Brussels $15K,2017-W-WITF-BEL-01A-2017,7497.0,338.8404255319149,979372.6300000005,47
285,302,13019,Knokke $15K,2017-W-WITF-BEL-02A-2017,2764.0,461.5967741935484,482469.8000000003,31
286,303,13050,De Haan $15K,2017-W-WITF-BEL-03A-2017,4741.0,422.3953488372093,1040533.8699999995,43
287,304,13081,Koksijde $25K,2017-W-WITF-BEL-04A-2017,6617.0,121.84615384615384,1264254.8800000001,65
288,305,13112,Wanfercee Baulet $15K,2017-W-WITF-BEL-05A-2017,3686.0,104.32307692307691,694157.1000000008,65
289,306,13143,Middelkerke $15K,2017-W-WITF-BEL-06A-2017,5612.0,111.36153846153846,1082305.4600000007,65
290,307,13174,Banja Luka $15K,2017-W-WITF-BIH-01A-2017,8062.0,74.63846153846154,1627641.7999999982,65
291,308,13205,Minsk $15K,2017-W-WITF-BLR-01A-2017,5700.0,91.84615384615384,1050864.7800000007,65
292,309,13236,Minsk $15K,2017-W-WITF-BLR-02A-2017,3520.0,427.741935483871,346543.7899999998,31
293,310,13267,Minsk $15K,2017-W-WITF-BLR-03A-2017,3383.0,446.7741935483871,719246.2600000004,31
294,311,13298,Curitiba $25K,2017-W-WITF-BRA-01A-2017,3424.0,265.8709677419355,737065.0700000002,31
295,312,13329,Sao Paulo $25K,2017-W-WITF-BRA-02A-2017,3437.0,315.6578947368421,842537.5799999989,57
296,313,13360,Campinas $15K,2017-W-WITF-BRA-03A-2017,6518.0,306.90816326530614,1410969.8800000008,49
297,314,13391,Sao Jose Dos Campos $15K,2017-W-WITF-BRA-03B-2017,4510.0,210.77906976744185,979497.8200000002,43
298,315,13422,Campos Do Jordao $15K,2017-W-WITF-BRA-07A-2017,3900.0,285.135593220339,737517.06,59
299,316,13453,Campos Do Jordao $15K,2017-W-WITF-BRA-08A-2017,2997.0,257.54999999999995,576057.4800000003,50
300,317,13484,Catanduva $15K,2017-W-WITF-BRA-09B-2017,3207.0,309.03389830508473,556200.3299999991,59
301,318,13515,Sofia $25K,2017-W-WITF-BUL-01A-2017,6994.0,259.38775510204084,1387606.4600000007,49
302,319,13546,Varna $15K,2017-W-WITF-BUL-03A-2017,3371.0,384.24418604651163,545094.2800000001,43
303,320,13577,Sozopol $15K,2017-W-WITF-BUL-04A-2017,3260.0,424.4659090909091,540980.7300000003,44
304,321,13608,Vancouver BC $100K,2017-W-WITF-CAN-01A-2017,3099.0,85.87209302325581,570074.3900000004,43
305,322,13639,Victoria BC $15K,2017-W-WITF-CAN-02A-2017,3402.0,77.36046511627907,714059.4499999995,43
306,323,13670,Winnipeg $25K,2017-W-WITF-CAN-03A-2017,3355.0,68.63953488372093,728942.3200000002,43
307,324,13701,Toronto $60K,2017-W-WITF-CAN-04A-2017,2733.0,60.883720930232556,644586.2399999995,43
308,325,13732,Gatineau $25K,2017-W-WITF-CAN-05A-2017,2740.0,215.87179487179486,678195.1799999998,39
309,326,13763,Granby $60K,2017-W-WITF-CAN-06A-2017,4268.0,122.26530612244898,715758.3400000001,49
310,327,13794,Saguenay $60K,2017-W-WITF-CAN-07A-2017,4094.0,143.78205128205127,786244.4699999996,39
311,328,13825,Santiago $15K,2017-W-WITF-CHI-01A-2017,3451.0,168.09615384615384,671711.1099999996,52
312,329,13856,Santiago $25K,2017-W-WITF-CHI-02A-2017,3684.0,136.6923076923077,670848.8700000001,39
313,330,13887,Nanjing $15K,2017-W-WITF-CHN-01A-2017,2119.0,129.52564102564102,419886.23000000033,39
314,331,13918,Nanjing $15K,2017-W-WITF-CHN-02A-2017,3105.0,175.56451612903226,559907.5700000002,31
315,332,13949,Nanjing $15K,2017-W-WITF-CHN-03A-2017,3541.0,155.17948717948718,711023.3200000002,39
316,333,13980,Shenzhen $60K,2017-W-WITF-CHN-03B-2017,3106.0,180.2258064516129,549112.8800000004,31
317,334,14011,Zhuhai $60K,2017-W-WITF-CHN-03C-2017,3374.0,545.7258064516129,608897.84,31
318,335,14042,Quanzhou $60K,2017-W-WITF-CHN-04B-2017,3212.0,491.30645161290323,687668.0100000002,31
319,336,14073,Anning $100K,2017-W-WITF-CHN-05A-2017,2958.0,424.7903225806451,616672.9600000004,31
320,337,14104,Nanning $25K,2017-W-WITF-CHN-06A-2017,3530.0,427.51612903225805,774599.7100000005,31
321,338,14135,Yuxi $25K,2017-W-WITF-CHN-07A-2017,3867.0,346.9021739130435,639221.1400000004,46
322,339,14166,Qujing $25K,2017-W-WITF-CHN-08A-2017,3039.0,497.88,696873.0399999995,50
323,340,14197,Wuhan $25K,2017-W-WITF-CHN-09A-2017,3010.0,437.4090909090909,611651.2600000007,55
324,341,14228,Luan $60K,2017-W-WITF-CHN-10A-2017,3028.0,390.8225806451613,615819.8299999997,31
325,342,14259,Anning $15K,2017-W-WITF-CHN-11A-2017,3585.0,383.45161290322585,802692.7600000005,31
326,343,14290,Anning $15K,2017-W-WITF-CHN-12A-2017,1899.0,442.2258064516129,366345.24000000017,31
327,344,14321,Anning $15K,2017-W-WITF-CHN-13A-2017,4337.0,487.0,794712.91,31
328,345,14352,Tianjin $25K,2017-W-WITF-CHN-14A-2017,3265.0,361.9032258064516,734936.1499999998,31
329,346,14383,Naiman $25K,2017-W-WITF-CHN-15A-2017,2626.0,321.7258064516129,572805.1500000001,31
330,347,14414,Suzhou $60K,2017-W-WITF-CHN-16A-2017,3053.0,664.3225806451613,617547.4,31
331,349,14476,Shenzhen $100K,2017-W-WITF-CHN-18B-2017,3336.0,74.03488372093024,649999.9499999995,43
332,353,14600,Tucepi $15K,2017-W-WITF-CRO-01A-2017,2413.0,432.9193548387097,490713.7200000002,31
333,354,14631,Stare Splavy $25K,2017-W-WITF-CZE-01A-2017,4211.0,156.98958333333331,878199.0399999995,48
334,355,14662,Prerov $15K,2017-W-WITF-CZE-02A-2017,2207.0,109.56410256410257,485580.4600000005,39
335,356,14693,Olomouc $80K,2017-W-WITF-CZE-03A-2017,3200.0,214.91666666666666,507234.03999999963,30
336,357,14752,Prague $80K,2017-W-WITF-CZE-04A-2017,3284.0,178.4230769230769,673010.4400000003,39
337,358,14811,Ricany $15K,2017-W-WITF-CZE-05A-2017,2692.0,220.8372093023256,751102.3200000002,43
338,359,14842,Prague $15K,2017-W-WITF-CZE-07A-2017,2057.0,519.7741935483871,393459.17,31
339,360,14873,Brno $15K,2017-W-WITF-CZE-08A-2017,3555.0,339.2258064516129,859735.9200000007,31
340,361,14904,Milovice $15K,2017-W-WITF-CZE-09A-2017,3764.0,351.3225806451613,623600.7699999997,31
341,362,14935,Jablonec nad Nisou $15K,2017-W-WITF-CZE-10A-2017,4115.0,267.4032258064516,693640.6999999996,31
342,363,14966,Manta $15K,2017-W-WITF-ECU-01A-2017,7096.0,147.9387755102041,1455520.7700000014,49
343,364,14997,Guayaquil $15K,2017-W-WITF-ECU-02A-2017,9136.0,468.23469387755097,1613898.340000002,49
344,365,15028,Cairo $15K,2017-W-WITF-EGY-01A-2017,3867.0,433.77966101694915,773728.5799999988,59
345,366,15059,Cairo $15K,2017-W-WITF-EGY-02A-2017,6943.0,379.7755102040817,1273238.4699999993,49
346,367,15090,Cairo $15K,2017-W-WITF-EGY-03A-2017,2596.0,558.5483870967741,547613.4700000002,31
347,368,15118,Sharm El Sheikh $15K,2017-W-WITF-EGY-04A-2017,2464.0,604.9677419354839,555726.9000000001,31
348,369,15149,Sharm El Sheikh $15K,2017-W-WITF-EGY-05A-2017,4444.0,610.241935483871,812494.4699999997,31
349,370,15180,Sharm El Sheikh $15K,2017-W-WITF-EGY-06A-2017,3287.0,562.5967741935484,692431.2300000003,31
350,371,15211,Sharm El Sheikh $15K,2017-W-WITF-EGY-07A-2017,3712.0,605.9193548387098,856167.9800000003,31
351,372,15242,Sharm El Sheikh $15K,2017-W-WITF-EGY-08A-2017,4499.0,272.6779661016949,1004491.8800000009,59
352,373,15273,Sharm El Sheikh $15K,2017-W-WITF-EGY-09A-2017,2531.0,309.2068965517241,450414.5300000003,58
353,374,15304,Sharm El Sheikh $15K,2017-W-WITF-EGY-10A-2017,2954.0,317.9196428571429,661344.4400000002,56
354,375,15335,Sharm El Sheikh $15K,2017-W-WITF-EGY-11A-2017,5929.0,276.32653061224494,1140824.8400000015,49
355,376,15366,Sharm El Sheikh $15K,2017-W-WITF-EGY-12A-2017,5338.0,314.40425531914894,1089617.979999999,47
356,377,15397,Sharm El Sheikh $15K,2017-W-WITF-EGY-13A-2017,3055.0,263.38709677419354,619656.84,31
357,378,15428,Cairo $15K,2017-W-WITF-EGY-14A-2017,2723.0,99.36666666666667,542554.9299999998,45
358,379,15459,Cairo $15K,2017-W-WITF-EGY-16A-2017,3832.0,365.98387096774195,631550.1199999999,31
359,380,15490,Sharm El Sheikh $15K,2017-W-WITF-EGY-18A-2017,3102.0,458.80645161290323,625139.7399999999,31
360,381,15521,Sharm El Sheikh $15K,2017-W-WITF-EGY-19A-2017,2190.0,455.5,452713.1300000003,31
361,382,15552,Sharm El Sheikh $15K,2017-W-WITF-EGY-20A-2017,2320.0,474.4516129032258,499987.14000000025,31
362,383,15583,Sharm El Sheikh $15K,2017-W-WITF-EGY-21A-2017,2473.0,562.1935483870968,467625.13000000035,31
363,384,15614,Sharm El Sheikh $15K,2017-W-WITF-EGY-22A-2017,3277.0,234.53225806451613,640088.84,31
364,385,15645,Sharm El Sheikh $15K,2017-W-WITF-EGY-23A-2017,1706.0,333.70338983050846,401007.7199999998,59
365,386,15676,Cairo $15K,2017-W-WITF-EGY-24A-2017,2878.0,311.2692307692307,550990.2399999994,52
366,387,15707,Cairo $15K,2017-W-WITF-EGY-25A-2017,4113.0,181.5689655172414,810873.4200000011,58
367,388,15738,Sharm El Sheikh $15K,2017-W-WITF-EGY-26A-2017,3754.0,748.483870967742,933936.75,31
368,389,15769,Sharm El Sheikh $15K,2017-W-WITF-EGY-27A-2017,3921.0,279.66279069767444,821994.0100000005,43
369,390,15800,Sharm El Sheikh $15K,2017-W-WITF-EGY-28A-2017,2999.0,204.36046511627907,621607.2199999996,43
370,391,15831,Sharm El Sheikh $15K,2017-W-WITF-EGY-29A-2017,3348.0,286.6395348837209,625016.8200000002,43
371,392,15862,Sharm El Sheikh $15K,2017-W-WITF-EGY-30A-2017,2482.0,260.43023255813955,526479.37,43
372,393,15893,Sharm El Sheikh $15K,2017-W-WITF-EGY-31A-2017,3052.0,224.7906976744186,595809.6900000002,43
373,394,15924,Sharm El Sheikh $15K,2017-W-WITF-EGY-32A-2017,3189.0,280.87209302325584,641719.6400000004,43
374,395,15955,Sharm El Sheikh $15K,2017-W-WITF-EGY-33A-2017,2963.0,280.9767441860465,784244.1299999998,43
375,396,15986,Sharm El Sheikh $15K,2017-W-WITF-EGY-34A-2017,3829.0,363.63461538461536,494013.44999999955,52
376,397,16017,Sharm El Sheikh $15K,2017-W-WITF-EGY-35A-2017,2650.0,306.29761904761904,467577.16000000003,42
377,398,16048,Cairo $15K,2017-W-WITF-EGY-36A-2017,3346.0,352.1020408163265,798369.2800000006,49
378,399,16079,Cairo $15K,2017-W-WITF-EGY-37A-2017,6661.0,295.32608695652175,1140571.6099999996,46
379,400,16110,Manacor Mallorca $15K,2017-W-WITF-ESP-01A-2017,3772.0,228.76829268292684,778623.7699999997,41
380,401,16141,Manacor Mallorca $15K,2017-W-WITF-ESP-02A-2017,3169.0,399.94897959183675,641769.1000000006,49
381,402,16172,Palmanova Mallorca $15K,2017-W-WITF-ESP-03A-2017,2802.0,410.775,427920.33999999997,40
382,403,16203,Palmanova Mallorca $15K,2017-W-WITF-ESP-04A-2017,3520.0,499.7118644067797,625612.0,59
383,404,16234,Lleida $25K,2017-W-WITF-ESP-05A-2017,5797.0,268.054347826087,1331217.1300000008,46
384,405,16265,Monzon $25K,2017-W-WITF-ESP-06A-2017,2302.0,92.22033898305085,389200.53000000014,59
385,406,16296,La Bisbal $25K,2017-W-WITF-ESP-07A-2017,3142.0,142.50847457627117,648457.0100000005,59
386,407,16327,Madrid $15K,2017-W-WITF-ESP-08A-2017,2789.0,101.29661016949152,595398.5799999991,59
387,408,16358,Barcelona $60K,2017-W-WITF-ESP-09A-2017,3046.0,106.27118644067797,627108.8299999991,59
388,409,16389,Getxo $25K,2017-W-WITF-ESP-10A-2017,2981.0,144.35714285714286,482065.2800000002,49
389,410,16420,Don Benito Badajoz $15K,2017-W-WITF-ESP-11A-2017,3537.0,265.98936170212767,695642.2600000007,47
390,411,16451,Las Palmas de Gran Canaria $15K,2017-W-WITF-ESP-12A-2017,3845.0,392.1057692307692,873024.3599999995,52
391,412,16482,Las Palmas de Gran Canaria $15K,2017-W-WITF-ESP-13A-2017,2618.0,379.6363636363636,427393.3399999999,55
392,413,16513,El Espinar Segovia $25K,2017-W-WITF-ESP-14A-2017,7112.0,238.375,1050803.25,48
393,414,16544,Madrid $15K,2017-W-WITF-ESP-15A-2017,2109.0,222.42391304347825,321054.59999999974,46
394,415,16575,Melilla $15K,2017-W-WITF-ESP-16A-2017,2170.0,168.4591836734694,416545.0399999995,49
395,416,16606,TeldeLP De Gran Canaria $15K,2017-W-WITF-ESP-17A-2017,3076.0,201.45833333333331,626381.0799999993,48
396,417,16634,Seville $25K,2017-W-WITF-ESP-18A-2017,3369.0,178.68367346938777,684829.4699999996,49
397,418,16665,RibaRoja de Turia $15K,2017-W-WITF-ESP-18B-2017,3037.0,216.13829787234042,574841.8500000003,47
398,419,16696,Sant Cugat $25K,2017-W-WITF-ESP-19A-2017,3282.0,230.98387096774195,578051.5199999997,31
399,420,16727,Vinaros $15K,2017-W-WITF-ESP-20A-2017,2926.0,493.3220338983051,525277.8000000005,59
400,421,16758,Benicarlo $15K,2017-W-WITF-ESP-21A-2017,3575.0,499.5444444444445,600691.7800000003,45
401,422,16789,Castellon $15K,2017-W-WITF-ESP-22A-2017,3705.0,174.9090909090909,624797.56,33
402,423,16820,Nules $25K,2017-W-WITF-ESP-23A-2017,2645.0,229.81428571428572,608437.56,35
403,424,16851,Valencia $25K,2017-W-WITF-ESP-24A-2017,4231.0,166.40322580645162,787594.5599999998,31
404,425,16882,Parnu $15K,2017-W-WITF-EST-01A-2017,3302.0,144.03225806451613,646113.25,31
405,426,16913,Tampere $15K,2017-W-WITF-FIN-01A-2017,3261.0,153.58064516129033,535292.16,31
406,427,16944,Savitaipale $15K,2017-W-WITF-FIN-02A-2017,2296.0,609.3064516129032,499231.34999999974,31
407,428,16975,Helsinki $15K,2017-W-WITF-FIN-03A-2017,4473.0,626.4032258064516,623661.5700000002,31
408,429,17006,Fort de France Martinique $15K,2017-W-WITF-FRA-01A-2017,3276.0,542.1935483870968,482841.3100000001,31
409,430,17037,Petit Bourg Guadeloupe $15K,2017-W-WITF-FRA-02A-2017,3268.0,523.7903225806451,609391.1700000003,31
410,431,17068,Saint Martin Guadeloupe $15K,2017-W-WITF-FRA-03A-2017,3301.0,490.8064516129033,593734.1199999998,31
411,432,17099,Grenoble $25K,2017-W-WITF-FRA-04A-2017,3944.0,583.9354838709678,643429.4899999999,31
412,433,17130,Macon $15K,2017-W-WITF-FRA-04B-2017,2511.0,249.5,433749.57999999943,57
413,434,17161,Andrezieux Boutheon $60K,2017-W-WITF-FRA-05A-2017,2790.0,245.02777777777777,440293.64999999973,54
414,435,17192,Gonesse $15K,2017-W-WITF-FRA-06A-2017,3682.0,342.9090909090909,662833.8500000007,55
415,436,17223,Le Havre $15K,2017-W-WITF-FRA-07A-2017,5828.0,256.67346938775506,980429.9500000005,49
416,437,17254,Croissy Beaubourg $60K,2017-W-WITF-FRA-08A-2017,3389.0,327.3965517241379,703474.7700000004,58
417,438,17285,Amiens $15K,2017-W-WITF-FRA-09A-2017,2726.0,379.5777777777778,580355.5,45
418,439,17316,Dijon $15K,2017-W-WITF-FRA-10A-2017,5554.0,266.6020408163265,1286505.4600000007,49
419,440,17347,Cagnes Sur Mer $100K,2017-W-WITF-FRA-11A-2017,1752.0,298.14516129032256,363594.4299999999,31
420,441,17378,Saint Gaudens $60K,2017-W-WITF-FRA-12A-2017,2144.0,436.2894736842105,404746.85999999964,57
421,442,17409,Marseille $100K,2017-W-WITF-FRA-13A-2017,3580.0,376.9818181818182,656102.4299999998,55
422,443,17440,Montpellier $25K,2017-W-WITF-FRA-14A-2017,3227.0,300.0689655172414,694833.1400000004,58
423,444,17471,Perigueux $25K,2017-W-WITF-FRA-15A-2017,6914.0,181.5816326530612,1265587.1099999996,49
424,445,17502,Contrexeville $100K,2017-W-WITF-FRA-16A-2017,6000.0,296.96938775510205,1576731.0499999986,49
425,446,17533,Biarritz $80K,2017-W-WITF-FRA-17A-2017,3118.0,228.39999999999998,618747.3999999997,40
426,447,17592,Saint Malo $60K,2017-W-WITF-FRA-18A-2017,2578.0,247.7674418604651,463278.85999999975,43
427,448,17623,Denain $25K,2017-W-WITF-FRA-19A-2017,3612.0,354.4032258064516,683768.3299999996,31
428,449,17654,Les Contamines Montjoie $15K,2017-W-WITF-FRA-20A-2017,2446.0,372.43548387096774,585331.3900000002,31
429,450,17685,Poitiers $100K,2017-W-WITF-FRA-21A-2017,2623.0,387.98387096774195,488917.33,31
430,451,17716,Nantes $25K,2017-W-WITF-FRA-22A-2017,3522.0,266.7444444444444,587548.5199999997,45
431,452,17747,Clermont Ferrand $25K,2017-W-WITF-FRA-23A-2017,4518.0,387.3404255319149,929182.3500000007,47
432,453,17778,Cherboug en Cotentin $25K,2017-W-WITF-FRA-24A-2017,3032.0,358.57142857142856,641396.4800000003,49
433,454,17809,Joue Les Tours $25K,2017-W-WITF-FRA-25A-2017,7232.0,234.6326530612245,1105200.200000001,49
434,455,17840,Glasgow $15K,2017-W-WITF-GBR-01A-2017,2881.0,320.75581395348837,535781.6499999998,43
435,456,17871,Edgbaston $15K,2017-W-WITF-GBR-06A-2017,2113.0,549.3548387096774,498162.6999999997,31
436,457,17902,Wirral $15K,2017-W-WITF-GBR-07A-2017,3512.0,224.2741935483871,635373.31,31
437,458,17933,Surbiton $100K,2017-W-WITF-GBR-08A-2017,3057.0,350.2096774193549,582236.5600000002,31
438,459,17964,Manchester $100K,2017-W-WITF-GBR-09A-2017,4425.0,271.51612903225805,817958.2199999997,31
439,460,17995,Ilkley $100K,2017-W-WITF-GBR-10A-2017,3552.0,400.5357142857143,618422.6700000009,56
440,461,18026,Southsea 16 Main Draw Friday Final No Qualifying $10000K,2017-W-WITF-GBR-11A-2017,3855.0,480.66666666666663,824985.38,45
441,462,18041,Woking $25K,2017-W-WITF-GBR-12A-2017,2639.0,403.1574074074074,623287.5799999991,54
442,463,18072,Chiswick $25K,2017-W-WITF-GBR-13A-2017,2443.0,309.7450980392157,530361.0199999997,51
443,464,18103,Wirral $15K,2017-W-WITF-GBR-14A-2017,4131.0,295.3454545454546,910152.8699999993,55
444,465,18134,Sunderland $15K,2017-W-WITF-GBR-15A-2017,8358.0,218.5,2270493.6899999985,49
445,470,18289,Altenkirchen $25K,2017-W-WITF-GER-02A-2017,3592.0,75.48245614035088,616014.1299999998,57
446,471,18320,Wiesbaden $25K,2017-W-WITF-GER-03A-2017,3251.0,439.0,730562.2899999995,31
447,472,18351,Essen $25K,2017-W-WITF-GER-04A-2017,2873.0,456.741935483871,531279.5299999998,31
448,473,18382,Stuttgart Vaihingen $25K,2017-W-WITF-GER-05A-2017,3630.0,338.0967741935484,764228.1200000001,31
449,474,18413,Kaltenkirchen $15K,2017-W-WITF-GER-06A-2017,3531.0,664.3064516129032,863554.8900000004,31
450,475,18444,Hechingen $60K,2017-W-WITF-GER-07A-2017,2131.0,652.1129032258063,428272.4499999998,31
451,476,18475,Versmold $60K,2017-W-WITF-GER-08A-2017,2798.0,557.1612903225807,645956.9899999998,31
452,477,18506,Darmstadt $25K,2017-W-WITF-GER-09A-2017,3511.0,725.6774193548388,712183.9499999996,31
453,478,18537,Aschaffenburg $25K,2017-W-WITF-GER-10A-2017,2748.0,679.2096774193549,575913.4499999997,31
454,479,18568,Horb $25K,2017-W-WITF-GER-11A-2017,3496.0,588.241935483871,814843.0700000002,31
455,480,18599,Bad Saulgau $25K,2017-W-WITF-GER-12A-2017,3003.0,522.3064516129032,644901.91,31
456,481,18630,Leipzig $25K,2017-W-WITF-GER-13A-2017,2143.0,395.58035714285717,417945.87999999995,56
457,482,18661,Braunschweig $25K,2017-W-WITF-GER-14A-2017,3163.0,516.3870967741935,840913.7699999997,31
458,483,18692,Badenweiler $15K,2017-W-WITF-GER-15A-2017,3104.0,515.0806451612904,547960.5299999998,31
459,484,18723,Heraklion $15K,2017-W-WITF-GRE-01A-2017,3908.0,335.7096774193549,658204.6099999998,31
