,Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage,best_year_matches,worst_year_matches,best_year_wins,worst_year_wins,avg_rank
227,Santiago Giraldo,M,R,COL,2.0,188.0,0.526595744680851,2016.0,2020.0,2016.0,2020.0,176.52306547619048
228,Kento Takeuchi,M,L,JPN,0.0,66.0,0.4242424242424242,2017.0,2019.0,2017.0,2019.0,481.44444444444446
229,Aldin Setkic,M,R,BIH,0.0,182.0,0.4175824175824176,2018.0,2021.0,2018.0,2021.0,261.937899543379
230,Mikhail Kukushkin,M,R,KAZ,3.0,291.0,0.5120274914089347,2017.0,2020.0,2017.0,2021.0,80.18426310531574
231,Andrea Arnaboldi,M,L,ITA,0.0,313.0,0.4440894568690096,2017.0,2021.0,2017.0,2021.0,240.3379691616637
232,Thomaz Bellucci,M,L,BRA,1.0,232.0,0.4784482758620689,2018.0,2021.0,2016.0,2021.0,174.39413470834677
233,Tim Smyczek,M,R,USA,2.0,209.0,0.5215311004784688,2017.0,2019.0,2017.0,2019.0,153.55407066052226
234,Grzegorz Panfil,M,L,POL,0.0,18.0,0.2777777777777778,2016.0,2017.0,2016.0,2018.0,927.5692307692308
235,Nicolas Santos,M,R,BRA,0.0,12.0,0.5833333333333334,2016.0,2017.0,2016.0,2016.0,873.9583333333333
236,Hans Podlipnik Castillo,M,R,CHI,0.0,52.0,0.4038461538461538,2016.0,2017.0,2016.0,2017.0,321.55172413793105
237,Sanam Singh,M,R,IND,0.0,18.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,422.54166666666663
238,Ruben Bemelmans,M,L,BEL,2.0,283.0,0.5053003533568905,2018.0,2020.0,2018.0,2021.0,157.8178158161361
239,Albert Ramos,M,L,ESP,3.0,326.0,0.5153374233128835,2019.0,2020.0,2019.0,2020.0,46.94757343550447
240,Ivan Sergeyev,M,R,UKR,0.0,3.0,0.3333333333333333,2018.0,2017.0,2018.0,2018.0,1593.0
241,Artem Smirnov,M,U,UKR,0.0,52.0,0.4038461538461538,2017.0,2018.0,2017.0,2016.0,455.74220032840725
242,Laurent Rochette,M,R,FRA,0.0,22.0,0.3636363636363636,2018.0,2019.0,2018.0,2016.0,565.6071428571429
243,Peter Torebko,M,R,GER,0.0,94.0,0.574468085106383,2016.0,2020.0,2016.0,2017.0,415.9872549019608
244,Evgeny Korolev,M,R,KAZ,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0,1865.0
245,Julien Dubail,M,R,BEL,0.0,16.0,0.375,2016.0,2017.0,2016.0,2016.0,428.05
246,Alexandre Sidorenko,M,R,FRA,1.0,42.0,0.4761904761904761,2016.0,2017.0,2016.0,2017.0,311.52272727272725
247,Edward Corrie,M,U,GBR,0.0,97.0,0.4948453608247423,2017.0,2018.0,2016.0,2018.0,371.29787234042556
248,Goncalo Falcao,M,R,POR,0.0,6.0,0.1666666666666666,2017.0,2018.0,2017.0,2017.0,1300.8333333333335
249,Marc Sieber,M,L,GER,0.0,70.0,0.5142857142857142,2017.0,2016.0,2017.0,2016.0,377.67436974789916
250,Ivan Endara,M,U,ECU,0.0,47.0,0.4468085106382978,2017.0,2016.0,2016.0,2018.0,594.36
251,Patrik Rosenholm,M,R,SWE,0.0,18.0,0.5555555555555556,2016.0,2017.0,2016.0,2017.0,747.275
252,Dorian Descloix,M,R,FRA,0.0,7.0,0.4285714285714285,2018.0,2017.0,2018.0,2017.0,1295.0
253,Andres Molteni,M,R,ARG,0.0,58.0,0.4827586206896552,2016.0,2020.0,2016.0,2018.0,847.9058333333332
254,Guillermo Olaso,M,U,ESP,0.0,30.0,0.6333333333333333,2018.0,2017.0,2018.0,2017.0,420.7514619883041
255,Vladimir Uzhylovsky,M,R,UKR,0.0,36.0,0.3333333333333333,2017.0,2019.0,2017.0,2018.0,754.3852813852814
256,Jurgen Zopp,M,R,EST,1.0,173.0,0.5144508670520231,2018.0,2019.0,2017.0,2019.0,218.95437931501286
257,Lubomir Majsajdr,M,R,CZE,0.0,4.0,0.25,2017.0,2017.0,2017.0,2017.0,
258,Pere Riba,M,R,ESP,0.0,51.0,0.4901960784313725,2016.0,2019.0,2016.0,2017.0,263.5575
259,Roberto Bautista Agut,M,R,ESP,8.0,336.0,0.6547619047619048,2016.0,2020.0,2016.0,2020.0,16.488046278302527
260,Arata Onozawa,M,U,JPN,0.0,7.0,0.4285714285714285,2016.0,2018.0,2016.0,2017.0,914.8333333333333
261,Tatsuma Ito,M,R,JPN,1.0,274.0,0.5218978102189781,2019.0,2020.0,2019.0,2020.0,159.90769060283688
262,Reda El Amrani,M,R,MAR,0.0,16.0,0.5625,2017.0,2016.0,2017.0,2017.0,597.6944444444445
263,Marcin Gawron,M,U,POL,0.0,19.0,0.4210526315789473,2016.0,2017.0,2016.0,2016.0,626.5397727272727
264,Joao Souza,M,R,BRA,2.0,178.0,0.4943820224719101,2016.0,2019.0,2016.0,2019.0,220.954677589852
265,Pedro Sousa,M,R,POR,8.0,293.0,0.5836177474402731,2018.0,2021.0,2017.0,2021.0,148.80842288071204
266,Federico Zeballos,M,U,BOL,0.0,60.0,0.4,2018.0,2020.0,2019.0,2016.0,564.8409090909091
267,Guillermo Duran,M,R,ARG,0.0,26.0,0.4615384615384615,2017.0,2019.0,2017.0,2018.0,1099.0375
268,Yann Marti,M,R,SUI,0.0,68.0,0.5882352941176471,2016.0,2018.0,2016.0,2018.0,421.7678571428571
269,Gleb Sakharov,M,R,FRA,0.0,153.0,0.4901960784313725,2017.0,2019.0,2017.0,2016.0,225.77246753246754
270,Peter Polansky,M,R,CAN,3.0,332.0,0.4909638554216867,2018.0,2020.0,2018.0,2020.0,180.99001914137273
271,Miliaan Niesten,M,U,NED,0.0,52.0,0.4615384615384615,2018.0,2020.0,2017.0,2019.0,732.9269565217392
272,Adrian Mannarino,M,L,FRA,5.0,326.0,0.5214723926380368,2017.0,2021.0,2017.0,2021.0,46.04337542676155
273,Kristijan Mesaros,M,R,CRO,0.0,7.0,0.2857142857142857,2017.0,2016.0,2016.0,2016.0,300.85
274,Alexis Musialek,M,U,FRA,0.0,19.0,0.4210526315789473,2016.0,2018.0,2016.0,2016.0,546.125
275,Daniel Dutra Da Silva,M,L,BRA,0.0,45.0,0.4444444444444444,2016.0,2019.0,2016.0,2019.0,430.97
276,Miljan Zekic,M,R,SRB,1.0,134.0,0.4552238805970149,2016.0,2020.0,2016.0,2019.0,282.2409836065574
277,Antso Rakotondramanga,M,U,MAD,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0,
278,Ernests Gulbis,M,R,LAT,1.0,211.0,0.4549763033175355,2018.0,2017.0,2018.0,2019.0,162.38063241106718
279,Zach Itzstein,M,R,AUS,0.0,3.0,0.3333333333333333,2017.0,2017.0,2017.0,2017.0,1567.25
280,Yuichi Sugita,M,R,JPN,7.0,295.0,0.535593220338983,2017.0,2021.0,2017.0,2021.0,107.985253296322
281,Thiemo De Bakker,M,R,NED,1.0,106.0,0.4245283018867924,2016.0,2017.0,2018.0,2017.0,229.04340536512666
282,Nicola Ghedin,M,R,ITA,0.0,6.0,0.1666666666666666,2017.0,2016.0,2017.0,2017.0,716.9
283,Attila Balazs,M,R,HUN,1.0,154.0,0.525974025974026,2019.0,2016.0,2019.0,2016.0,183.34168173598553
284,Marin Cilic,M,R,CRO,5.0,312.0,0.6346153846153846,2016.0,2020.0,2016.0,2020.0,16.734287174246294
285,Philip Bester,M,R,CAN,0.0,34.0,0.3823529411764705,2016.0,2017.0,2016.0,2016.0,346.2435897435897
286,Jeevan Nedunchezhiyan,M,L,IND,0.0,25.0,0.36,2016.0,2018.0,2016.0,2016.0,591.6388888888889
287,Pirmin Haenle,M,R,GER,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0,930.0
288,Alexandr Dolgopolov,M,R,UKR,1.0,101.0,0.5247524752475248,2017.0,2018.0,2017.0,2018.0,51.76888888888889
289,Daniel Glancy,M,U,IRL,0.0,5.0,0.2,2016.0,2016.0,2016.0,2016.0,1317.25
290,Shinta Fujii,M,U,JPN,0.0,7.0,0.2857142857142857,2018.0,2016.0,2018.0,2018.0,1236.3
291,Antonio Sancic,M,R,CRO,0.0,31.0,0.3225806451612903,2016.0,2018.0,2016.0,2018.0,979.0277777777778
292,Fabiano De Paula,M,R,BRA,0.0,26.0,0.3461538461538461,2016.0,2017.0,2017.0,2016.0,727.1437908496732
293,Michal Schmid,M,U,CZE,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0,619.0
294,Keith Patrick Crowley,M,R,RSA,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,735.0
295,Nikola Mektic,M,R,CRO,0.0,70.0,0.5,2016.0,2019.0,2016.0,2017.0,332.1617647058823
296,Fernando Romboli,M,R,BRA,0.0,49.0,0.3673469387755102,2016.0,2020.0,2016.0,2017.0,632.5762527233115
297,Isaac Frost,M,R,AUS,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,916.0
298,Marcelo Demoliner,M,R,BRA,0.0,9.0,0.5555555555555556,2016.0,2017.0,2016.0,2016.0,1007.55
299,Maxime Teixeira,M,R,FRA,0.0,22.0,0.3636363636363636,2016.0,2016.0,2016.0,2016.0,351.5
300,Gonzalo Escobar,M,L,ECU,0.0,165.0,0.5212121212121212,2019.0,2021.0,2019.0,2020.0,405.126395173454
301,Mauricio Echazu,M,R,PER,0.0,41.0,0.3902439024390244,2018.0,2019.0,2016.0,2019.0,694.53125
302,Patricio Heras,M,R,ARG,0.0,41.0,0.5365853658536586,2016.0,2017.0,2017.0,2016.0,419.5328282828283
303,Eric Quigley,M,U,USA,0.0,49.0,0.5102040816326531,2016.0,2017.0,2016.0,2017.0,370.24637681159425
304,Gerard Granollers,M,R,ESP,0.0,95.0,0.4105263157894737,2018.0,2020.0,2018.0,2017.0,413.9648325358852
305,Greg Jones,M,R,AUS,0.0,48.0,0.5,2016.0,2017.0,2016.0,2017.0,699.5208333333333
306,Guillermo Rivera Aranguiz,M,R,CHI,0.0,12.0,0.4166666666666667,2016.0,2017.0,2016.0,2017.0,625.5714285714286
307,Tyler Hochwalt,M,U,USA,0.0,8.0,0.25,2016.0,2017.0,2016.0,2016.0,1059.9
308,Alejandro Gonzalez,M,R,COL,0.0,204.0,0.4558823529411764,2016.0,2020.0,2016.0,2021.0,333.7176989335521
309,Ricardo Urzua Rivera,M,R,CHI,0.0,8.0,0.25,2016.0,2017.0,2016.0,2016.0,956.3333333333333
310,Lorenzo Frigerio,M,R,ITA,0.0,29.0,0.3448275862068966,2017.0,2016.0,2017.0,2016.0,553.378947368421
311,Dzmitry Zhyrmont,M,U,BLR,0.0,61.0,0.4426229508196721,2016.0,2018.0,2016.0,2018.0,343.8466435185185
312,Sergio Gutierrez Ferrol,M,R,ESP,1.0,50.0,0.46,2018.0,2019.0,2018.0,2019.0,215.96347826086958
313,Ante Pavic,M,R,CRO,1.0,157.0,0.4394904458598726,2018.0,2021.0,2016.0,2019.0,355.6721256684492
314,Joao Sousa,M,R,POR,1.0,286.0,0.444055944055944,2019.0,2020.0,2018.0,2020.0,56.39486338797814
315,Javier Pulgar Garcia,M,U,ESP,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,703.25
316,Wesley Koolhof,M,R,NED,0.0,6.0,0.5,2017.0,2016.0,2017.0,2016.0,
317,Germain Gigounon,M,R,BEL,0.0,47.0,0.5106382978723404,2016.0,2017.0,2016.0,2017.0,342.62952898550725
318,Raul Isaias Rosas Zarur,M,R,MEX,0.0,6.0,0.1666666666666666,2018.0,2016.0,2018.0,2018.0,1429.6666666666665
319,Petru Alexandru Luncanu,M,L,ROU,0.0,9.0,0.3333333333333333,2016.0,2018.0,2016.0,2018.0,621.75
320,Benoit Paire,M,R,FRA,2.0,325.0,0.4861538461538461,2019.0,2020.0,2019.0,2020.0,40.18150896722325
321,Luis David Martinez,M,U,VEN,0.0,70.0,0.3857142857142857,2016.0,2021.0,2017.0,2020.0,917.6609890109889
322,Sho Katayama,M,U,JPN,0.0,8.0,0.5,2016.0,2018.0,2016.0,2018.0,660.0
323,Nicolas Meister,M,U,USA,0.0,28.0,0.5,2016.0,2018.0,2016.0,2018.0,306.88461538461536
324,Maximiliano Estevez,M,L,ARG,0.0,36.0,0.5,2016.0,2017.0,2016.0,2018.0,448.16339869281046
325,Yan Bai,M,R,CHN,0.0,107.0,0.4299065420560747,2019.0,2020.0,2019.0,2017.0,362.4263565891473
326,Thomas Fabbiano,M,R,ITA,5.0,297.0,0.5084175084175084,2017.0,2020.0,2017.0,2020.0,119.61498301358912
327,Harri Heliovaara,M,R,FIN,0.0,70.0,0.4285714285714285,2018.0,2017.0,2018.0,2017.0,524.7205081669691
328,Pascal Brunner,M,R,AUT,0.0,9.0,0.3333333333333333,2017.0,2016.0,2017.0,2018.0,708.75
329,John Millman,M,R,AUS,5.0,288.0,0.5451388888888888,2019.0,2020.0,2018.0,2021.0,78.20491803278688
330,Jason Jung,M,R,TPE,4.0,306.0,0.5359477124183006,2018.0,2021.0,2018.0,2021.0,167.05046408939353
331,Riccardo Maiga,M,R,SUI,0.0,6.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,1211.75
332,Martin Klizan,M,L,SVK,4.0,237.0,0.5358649789029536,2018.0,2021.0,2018.0,2021.0,96.25979703356754
333,Peter Gojowczyk,M,R,GER,2.0,285.0,0.519298245614035,2017.0,2020.0,2017.0,2020.0,120.13689304461943
334,Aljaz Bedene,M,R,SLO,5.0,262.0,0.5801526717557252,2017.0,2020.0,2017.0,2020.0,67.10468264975893
335,Thales Turini,M,U,BRA,0.0,10.0,0.2,2017.0,2018.0,2017.0,2017.0,836.5357142857142
336,Donald Young,M,L,USA,0.0,218.0,0.4770642201834862,2016.0,2020.0,2016.0,2020.0,146.8804761904762
337,Lennert Van Der Linden,M,R,NED,0.0,11.0,0.5454545454545454,2016.0,2016.0,2016.0,2016.0,454.73333333333335
338,Hiromasa Oku,M,U,JPN,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,787.0
339,Adam El Mihdawy,M,U,USA,0.0,23.0,0.2608695652173913,2016.0,2018.0,2017.0,2016.0,400.0333333333333
340,Andriej Kapas,M,R,POL,0.0,40.0,0.475,2016.0,2017.0,2016.0,2017.0,479.85588972431077
341,Matteo Trevisan,M,R,ITA,0.0,4.0,0.5,2016.0,2016.0,2016.0,2016.0,570.5
342,Roberto Marcora,M,R,ITA,0.0,247.0,0.5263157894736842,2019.0,2016.0,2018.0,2016.0,299.33509316770187
343,Andrej Martin,M,R,SVK,6.0,328.0,0.5396341463414634,2019.0,2020.0,2019.0,2020.0,139.1906692827556
344,Matthieu Roy,M,U,FRA,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,1176.0
345,Maxime Tabatruong,M,R,FRA,0.0,39.0,0.4102564102564102,2016.0,2017.0,2016.0,2018.0,525.0699404761905
346,Michal Konecny,M,L,CZE,0.0,33.0,0.2727272727272727,2016.0,2018.0,2016.0,2017.0,375.1594202898551
347,Joshua Milton,M,R,GBR,0.0,17.0,0.5294117647058824,2016.0,2016.0,2016.0,2016.0,373.5
348,Michael Linzer,M,R,AUT,0.0,72.0,0.4444444444444444,2016.0,2017.0,2016.0,2017.0,294.28945074106366
349,Milos Sekulic,M,R,SWE,0.0,14.0,0.5,2016.0,2016.0,2016.0,2016.0,850.0
350,Scott Puodziunas,M,U,AUS,0.0,23.0,0.4347826086956521,2016.0,2017.0,2016.0,2017.0,1253.2307692307693
351,Radu Albot,M,R,MDA,6.0,337.0,0.5192878338278932,2016.0,2020.0,2016.0,2021.0,93.42628853939583
352,Prajnesh Gunneswaran,M,L,IND,2.0,258.0,0.5271317829457365,2018.0,2016.0,2018.0,2021.0,187.07004475703326
353,Roman Jebavy,M,R,CZE,0.0,20.0,0.4,2016.0,2017.0,2016.0,2016.0,1367.7222222222222
354,Ruan Roelofse,M,R,RSA,0.0,98.0,0.4795918367346938,2016.0,2019.0,2017.0,2019.0,951.2443064182194
355,Markus Eriksson,M,R,SWE,0.0,103.0,0.4757281553398058,2016.0,2021.0,2016.0,2019.0,391.90238737004233
356,Inigo Cervantes Huegun,M,R,ESP,0.0,156.0,0.4166666666666667,2016.0,2021.0,2016.0,2021.0,278.42271662763466
357,Neal Skupski,M,R,GBR,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,
358,Arsenije Zlatanovic,M,R,SRB,0.0,6.0,0.1666666666666666,2017.0,2018.0,2017.0,2017.0,1729.375
359,John Patrick Smith,M,L,AUS,0.0,227.0,0.4889867841409692,2018.0,2020.0,2017.0,2020.0,228.60600343053173
360,Dennis Nevolo,M,R,USA,0.0,43.0,0.5348837209302325,2016.0,2018.0,2016.0,2017.0,491.441647597254
361,Hsien Yin Peng,M,U,TPE,0.0,20.0,0.3,2016.0,2018.0,2016.0,2017.0,
362,Steve Johnson,M,R,USA,7.0,271.0,0.5387453874538746,2016.0,2021.0,2017.0,2021.0,50.13968294391036
363,Francesco Vilardo,M,R,ITA,0.0,35.0,0.5142857142857142,2016.0,2019.0,2016.0,2018.0,507.2990196078431
364,Kei Nishikori,M,R,JPN,3.0,283.0,0.6749116607773852,2016.0,2020.0,2016.0,2020.0,17.078070809248555
365,Brydan Klein,M,R,AUS,0.0,168.0,0.4464285714285714,2017.0,2020.0,2016.0,2020.0,333.88872739018086
366,Sergio Galdos,M,R,PER,0.0,19.0,0.3157894736842105,2016.0,2017.0,2016.0,2021.0,1721.625
367,Christopher Rungkat,M,R,INA,0.0,28.0,0.4285714285714285,2017.0,2020.0,2016.0,2020.0,531.3878787878788
368,Jordi Munoz Abreu,M,U,VEN,0.0,12.0,0.25,2016.0,2018.0,2016.0,2017.0,1270.3333333333335
369,Tim Van Terheijden,M,L,NED,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,
370,Nils Langer,M,R,GER,0.0,64.0,0.46875,2016.0,2017.0,2016.0,2016.0,277.46818181818185
371,Marco Trungelliti,M,R,ARG,2.0,272.0,0.5551470588235294,2018.0,2020.0,2018.0,2020.0,183.375
372,Alejandro Mendoza,M,R,BOL,0.0,19.0,0.0526315789473684,2017.0,2018.0,2017.0,2017.0,1056.5294117647059
373,Max Wennakoski,M,R,FIN,0.0,3.0,0.6666666666666666,2016.0,2016.0,2016.0,2016.0,1123.0
374,Facundo Bagnis,M,L,ARG,9.0,357.0,0.6106442577030813,2016.0,2020.0,2016.0,2017.0,129.76165086887835
375,Jui Chen Hung,M,R,TPE,0.0,13.0,0.2307692307692307,2016.0,2017.0,2017.0,2016.0,754.9333333333334
376,Tomislav Brkic,M,R,BIH,0.0,126.0,0.4126984126984127,2018.0,2020.0,2016.0,2017.0,320.939243302955
377,Adelchi Virgili,M,U,ITA,0.0,29.0,0.4482758620689655,2017.0,2019.0,2017.0,2016.0,567.9615384615385
378,Jose Hernandez,M,U,DOM,0.0,213.0,0.5070422535211268,2017.0,2020.0,2017.0,2016.0,283.0976490991425
379,Christopher Diaz Figueroa,M,R,GUA,0.0,21.0,0.4761904761904761,2017.0,2016.0,2017.0,2016.0,616.2181818181818
380,N Sriram Balaji,M,R,IND,0.0,66.0,0.4242424242424242,2018.0,2016.0,2018.0,2016.0,520.2725563909775
381,George Von Massow,M,R,GER,0.0,32.0,0.53125,2017.0,2016.0,2017.0,2016.0,686.6666666666667
382,Cheong Eui Kim,M,R,KOR,0.0,80.0,0.4375,2016.0,2019.0,2016.0,2018.0,412.4734848484849
383,Vasile Antonescu,M,R,ROU,0.0,4.0,0.25,2017.0,2016.0,2017.0,2017.0,633.1666666666667
384,Andrew Carter,M,U,USA,0.0,22.0,0.2272727272727272,2016.0,2018.0,2016.0,2016.0,1043.2764705882353
385,Neil Pauffley,M,R,GBR,0.0,19.0,0.2631578947368421,2017.0,2016.0,2017.0,2016.0,614.7428571428572
386,Alexander Sarkissian,M,R,USA,0.0,193.0,0.4766839378238341,2016.0,2021.0,2018.0,2021.0,282.463592800374
387,Jeremy Jahn,M,R,GER,0.0,140.0,0.4857142857142857,2018.0,2021.0,2018.0,2021.0,314.4702623247399
388,Jordi Samper Montana,M,U,ESP,0.0,92.0,0.4130434782608695,2016.0,2019.0,2016.0,2017.0,269.8567251461988
389,Claudio Fortuna,M,L,ITA,0.0,6.0,0.1666666666666666,2016.0,2018.0,2016.0,2016.0,563.2
390,Dane Propoggia,M,R,AUS,0.0,12.0,0.5,2017.0,2018.0,2017.0,2018.0,986.675
391,Jan Lennard Struff,M,R,GER,2.0,346.0,0.546242774566474,2016.0,2020.0,2016.0,2020.0,59.76343801902461
392,Alexander Ward,M,U,GBR,0.0,71.0,0.4647887323943662,2017.0,2018.0,2017.0,2018.0,404.4704861111111
393,Carlos Gomez Herrera,M,R,ESP,0.0,117.0,0.4615384615384615,2019.0,2016.0,2019.0,2016.0,389.6350139189607
394,Henrique Cunha,M,L,BRA,0.0,6.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,435.25
395,Dmitry Surchenko,M,U,RUS,0.0,17.0,0.2352941176470588,2016.0,2018.0,2016.0,2017.0,1367.2272727272727
396,Erik Crepaldi,M,L,ITA,0.0,57.0,0.4561403508771929,2016.0,2018.0,2016.0,2018.0,534.7313895781638
397,Evgeny Donskoy,M,R,RUS,5.0,324.0,0.4938271604938271,2017.0,2020.0,2017.0,2020.0,103.47105263157894
398,Bastian Trinker,M,R,AUT,0.0,27.0,0.1481481481481481,2016.0,2016.0,2016.0,2016.0,269.91847826086956
399,Mikhail Fufygin,M,U,RUS,0.0,6.0,0.3333333333333333,2018.0,2018.0,2018.0,2018.0,595.375
400,Dean Obrien,M,U,RSA,0.0,11.0,0.1818181818181818,2016.0,2016.0,2016.0,2016.0,1100.2857142857142
401,Guido Pella,M,L,ARG,4.0,265.0,0.5245283018867924,2017.0,2020.0,2017.0,2021.0,65.0276525198939
402,Anil Yuksel,M,L,TUR,0.0,11.0,0.1818181818181818,2017.0,2018.0,2016.0,2016.0,592.375
403,Yusuke Watanuki,M,R,JPN,0.0,16.0,0.375,2016.0,2016.0,2016.0,2016.0,771.25
404,Daniel Evans,M,R,GBR,7.0,287.0,0.6202090592334495,2019.0,2017.0,2019.0,2017.0,135.53305562215297
405,Gibril Diarra,M,U,AUT,0.0,30.0,0.3666666666666666,2016.0,2017.0,2016.0,2017.0,696.633971291866
406,Jonathan Eysseric,M,L,FRA,0.0,89.0,0.3932584269662921,2016.0,2021.0,2016.0,2019.0,321.44164540816325
407,Kelsey Stevenson,M,R,CAN,0.0,7.0,0.2857142857142857,2018.0,2016.0,2018.0,2018.0,1122.4
408,Alessandro Giannessi,M,L,ITA,3.0,309.0,0.5372168284789643,2019.0,2020.0,2016.0,2020.0,163.28915472650266
409,Shahin Khaledan,M,R,IRI,0.0,3.0,0.3333333333333333,2017.0,2018.0,2017.0,2017.0,1829.0
410,Fabricio Neis,M,U,BRA,0.0,54.0,0.4629629629629629,2016.0,2020.0,2016.0,2018.0,881.4032608695652
411,Austin Krajicek,M,L,USA,0.0,120.0,0.4583333333333333,2017.0,2018.0,2017.0,2018.0,240.90979689366787
412,Ricardas Berankis,M,R,LTU,8.0,279.0,0.5806451612903226,2018.0,2020.0,2019.0,2020.0,104.45281531531532
413,Vasek Pospisil,M,R,CAN,5.0,272.0,0.5808823529411765,2018.0,2021.0,2018.0,2021.0,102.70833333333333
414,Cristian Rodriguez,M,R,COL,0.0,73.0,0.5068493150684932,2018.0,2019.0,2018.0,2019.0,464.83127413127414
415,Kittipong Wachiramanowong,M,R,THA,0.0,12.0,0.3333333333333333,2016.0,2017.0,2016.0,2017.0,1034.5625
416,Dusan Lajovic,M,R,SRB,3.0,314.0,0.4968152866242038,2018.0,2020.0,2018.0,2020.0,62.01013513513514
417,Ze Zhang,M,R,CHN,2.0,182.0,0.521978021978022,2016.0,2020.0,2016.0,2020.0,221.83623279098873
418,Tom Kocevar Desman,M,R,SLO,0.0,18.0,0.2222222222222222,2018.0,2019.0,2018.0,2016.0,732.7678571428571
419,Gerald Melzer,M,L,AUT,6.0,189.0,0.5978835978835979,2016.0,2019.0,2016.0,2019.0,154.5648648648649
420,Uladzimir Ignatik,M,R,BLR,2.0,252.0,0.4642857142857143,2017.0,2020.0,2017.0,2020.0,226.64144736842104
421,Matt Reid,M,R,AUS,0.0,34.0,0.3823529411764705,2016.0,2018.0,2016.0,2018.0,348.219696969697
422,Yannick Vandenbulcke,M,R,BEL,0.0,22.0,0.4090909090909091,2017.0,2016.0,2017.0,2018.0,471.15277777777777
423,Dayne Kelly,M,U,AUS,0.0,114.0,0.4736842105263157,2018.0,2020.0,2018.0,2020.0,360.00335785097536
424,Jan Satral,M,R,CZE,2.0,171.0,0.5146198830409356,2016.0,2020.0,2016.0,2020.0,293.3289760348584
425,Gabriel Alejandro Hidalgo,M,R,ARG,0.0,11.0,0.4545454545454545,2016.0,2016.0,2016.0,2016.0,647.7
426,Jonas Luetjen,M,U,GER,0.0,18.0,0.6111111111111112,2016.0,2017.0,2016.0,2017.0,541.8701298701299
427,Norbert Gombos,M,R,SVK,5.0,319.0,0.5266457680250783,2019.0,2020.0,2019.0,2021.0,161.1219696969697
428,Bradley Klahn,M,L,USA,3.0,196.0,0.5306122448979592,2018.0,2016.0,2018.0,2016.0,211.58138938733657
429,Andreas Mies,M,U,GER,0.0,13.0,0.4615384615384615,2016.0,2018.0,2016.0,2017.0,1247.9166666666665
430,Min Kyu Song,M,U,KOR,0.0,14.0,0.3571428571428571,2019.0,2018.0,2019.0,2016.0,729.0444444444445
431,Takanyi Garanganga,M,R,ZIM,0.0,74.0,0.4189189189189189,2018.0,2019.0,2018.0,2019.0,465.81190476190477
432,Giorgio Portaluri,M,R,ITA,0.0,9.0,0.3333333333333333,2017.0,2018.0,2017.0,2016.0,1583.25
433,Dominik Suc,M,R,CZE,0.0,5.0,0.6,2016.0,2017.0,2016.0,2017.0,1329.5
434,Mohamed Safwat,M,R,EGY,1.0,296.0,0.4662162162162162,2019.0,2021.0,2019.0,2021.0,203.96663656431866
435,Viktor Galovic,M,R,ITA,1.0,261.0,0.4904214559386973,2019.0,2021.0,2016.0,2021.0,333.89215384615386
436,Jorge Montero,M,R,CHI,0.0,31.0,0.4193548387096774,2016.0,2018.0,2016.0,2018.0,836.0045248868778
437,Daniel Cox,M,R,GBR,0.0,24.0,0.5416666666666666,2016.0,2017.0,2016.0,2016.0,573.0128205128206
438,Blaz Rola,M,L,SLO,3.0,303.0,0.5445544554455446,2017.0,2020.0,2017.0,2020.0,195.8310982495765
439,Federico Delbonis,M,L,ARG,5.0,300.0,0.5833333333333334,2018.0,2020.0,2018.0,2020.0,71.3170426065163
440,Alexander Lobkov,M,R,RUS,0.0,10.0,0.3,2016.0,2017.0,2016.0,2017.0,806.4
441,Mark Vervoort,M,U,NED,0.0,16.0,0.0625,2016.0,2017.0,2019.0,2019.0,
442,Cedrik Marcel Stebe,M,L,GER,4.0,187.0,0.5989304812834224,2017.0,2018.0,2017.0,2021.0,317.1160300925926
443,Marcus Willis,M,L,GBR,0.0,17.0,0.4705882352941176,2017.0,2018.0,2016.0,2016.0,569.875
444,Daniel Smethurst,M,U,GBR,0.0,9.0,0.4444444444444444,2016.0,2016.0,2016.0,2016.0,493.1
445,Daniel Nguyen,M,U,USA,0.0,110.0,0.4636363636363636,2016.0,2018.0,2016.0,2018.0,360.56636363636363
446,Hiroki Moriya,M,R,JPN,2.0,272.0,0.4558823529411764,2016.0,2021.0,2018.0,2020.0,228.57715108401084
447,Marcelo Arevalo,M,R,ESA,3.0,230.0,0.4956521739130435,2016.0,2020.0,2016.0,2020.0,233.46017227235438
448,Marius Copil,M,R,ROU,1.0,280.0,0.5321428571428571,2017.0,2020.0,2016.0,2020.0,127.85772357723577
