Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage
Chemseddine Belal,M,U,Undefined,0.0,,
Anthony La Porte,M,U,Undefined,0.0,,
Christophe Pognon,M,U,Undefined,0.0,,
Ryo Oki,M,U,Undefined,0.0,,
Jean Marcel Bourgaul Du Coudray,M,U,Undefined,0.0,,
Pekka Rinne,M,U,Undefined,0.0,,
Stephan Clasohm,M,U,Undefined,0.0,,
Tomas Pindur,M,U,Undefined,0.0,,
Justin Oneal,M,U,Undefined,0.0,,
Konstantinos Economidis,M,R,GRE,0.0,4.0,0.25
Yannis Vlachos,M,U,Undefined,0.0,,
Jeremy Delinbeuf,M,U,Undefined,0.0,,
Paul Hanley,M,U,Undefined,0.0,,
Fernando Las Heras,M,U,Undefined,0.0,,
Markus Hantschk,M,U,Undefined,0.0,,
Gregory Bauwens,M,U,Undefined,0.0,,
Guillermo Canas,M,U,Undefined,0.0,,
Xxxxxxx Marcos,M,U,Undefined,0.0,,
Jeremy Berman,M,U,Undefined,0.0,,
Graeme Darlington,M,U,Undefined,0.0,,
Xavier Pujo,M,U,Undefined,0.0,,
Masashi Tokumaru,M,U,Undefined,0.0,,
Diego Bracco,M,U,Undefined,0.0,,
Kamil Blaha,M,U,Undefined,0.0,,
Nuno Matias,M,U,Undefined,0.0,,
Martin Peyrot,M,U,Undefined,0.0,,
Doug Root,M,U,Undefined,0.0,,
Patricio Rudi,M,U,Undefined,0.0,,
Arnaud Clement,M,U,Undefined,0.0,,
Trevor Spracklin,M,U,Undefined,0.0,,
Johan Du Randt,M,U,Undefined,0.0,,
Michael Kogan,M,U,Undefined,0.0,,
Tomasz Boniecki,M,U,Undefined,0.0,,
Daouda Ndiaye,M,U,Undefined,0.0,,
John Hui,M,U,Undefined,0.0,,
Dominik Hrbaty,M,U,Undefined,0.0,,
Bjorn Rehnquist,M,U,Undefined,0.0,,
Ruben Ramirez Hidalgo,M,R,ESP,0.0,94.0,0.5
Keith Brill,M,U,Undefined,0.0,,
Luiz Marafelli,M,U,Undefined,0.0,,
Maciej Domka,M,U,Undefined,0.0,,
Talal Ouahabi,M,U,Undefined,0.0,,
Daniele Bracciali,M,U,Undefined,0.0,,
Jeff Williams,M,U,Undefined,0.0,,
Ruben Fernandez,M,U,Undefined,0.0,,
Alexander Sikanov,M,U,Undefined,0.0,,
Martin Lee,M,U,Undefined,0.0,,
Tomas Cibulec,M,U,Undefined,0.0,,
Florian Jeschonek,M,U,Undefined,0.0,,
Lassi Ketola,M,U,Undefined,0.0,,
Ion Moldovan,M,U,Undefined,0.0,,
Filipos Papachristopoulos,M,U,Undefined,0.0,,
Juraj Hasko,M,U,Undefined,0.0,,
Matias Oneille,M,U,Undefined,0.0,,
Josh Tuckfield,M,U,Undefined,0.0,,
Michal Ciszek,M,U,Undefined,0.0,,
Jan Ralph Brandt,M,U,Undefined,0.0,,
Joan Jimenez Guerra,M,U,Undefined,0.0,,
Christian Grunes,M,U,Undefined,0.0,,
Per Thomadtsson,M,U,Undefined,0.0,,
Damien Roberts,M,U,Undefined,0.0,,
Per Thornadtsson,M,U,Undefined,0.0,,
Louis Vosloo,M,U,Undefined,0.0,,
Michihisa Onoda,M,U,Undefined,0.0,,
Jens Peter Wenner,M,U,Undefined,0.0,,
Olivier Mutis,M,U,Undefined,0.0,,
Juan Camilo Gamboa,M,U,Undefined,0.0,,
Miklos Jancso,M,U,Undefined,0.0,,
Bogdan Ivascu,M,U,Undefined,0.0,,
Frank Pokorny,M,U,Undefined,0.0,,
Gianluca Luddi,M,U,Undefined,0.0,,
Levi Dewaegenaere,M,U,Undefined,0.0,,
Dmitri Kourilovich,M,U,Undefined,0.0,,
Malte Commandeur,M,U,Undefined,0.0,,
Mohamed Wafa,M,U,Undefined,0.0,,
Simon Pender,M,U,Undefined,0.0,,
Gregory Zavialoff,M,U,Undefined,0.0,,
Amir Hadad,M,U,Undefined,0.0,,
Shaun Rudman,M,U,Undefined,0.0,,
Matthew Porter,M,U,Undefined,0.0,,
Norbert Mazany,M,U,Undefined,0.0,,
Mathias Hellstrom,M,U,Undefined,0.0,,
Raoul Snijders,M,U,Undefined,0.0,,
Mariano Zabaleta,M,U,Undefined,0.0,,
Stephan Grebe,M,U,Undefined,0.0,,
Gilles Elseneer,M,U,Undefined,0.0,,
Jaymon Crabb,M,U,Undefined,0.0,,
Ivo Bratanov,M,U,Undefined,0.0,,
Alessandro Da Col,M,U,Undefined,0.0,,
Arvind Parmar,M,U,Undefined,0.0,,
Johan Ortegren,M,U,Undefined,0.0,,
Vikrant Chadha,M,U,Undefined,0.0,,
Ludovic Pain,M,U,Undefined,0.0,,
Ryan Sachire,M,U,Undefined,0.0,,
Dejan Petrovic,M,U,Undefined,0.0,,
Tommy Haas,M,R,GER,0.0,20.0,0.3
Artemi Tchernenko,M,U,Undefined,0.0,,
Gorka Fraile,M,U,Undefined,0.0,,
Vladimir Voltchkov,M,U,Undefined,0.0,,
Jocelyn Robichaud,M,U,Undefined,0.0,,
Stanislav Pribylov,M,U,Undefined,0.0,,
Oscar Hernandez,M,U,Undefined,0.0,,
Wei Ju Chen,M,U,Undefined,0.0,,
Raemon Sluiter,M,U,Undefined,0.0,,
Robert Abendroth,M,U,Undefined,0.0,,
Tobias Steinel Hansson,M,U,Undefined,0.0,,
Noam Okun,M,U,Undefined,0.0,,
Toshihide Matsui,M,R,JPN,0.0,55.0,0.36363636363636365
David Sanchez,M,U,Undefined,0.0,,
Nicolas Dubey,M,U,Undefined,0.0,,
Johan Settergren,M,U,Undefined,0.0,,
Jurek Stasiak,M,U,Undefined,0.0,,
Wojtek Stasiak,M,U,Undefined,0.0,,
Jiri Vanek,M,U,Undefined,0.0,,
Markus Hipfl,M,U,Undefined,0.0,,
Nick Crowell,M,U,Undefined,0.0,,
Bob Bryan,M,U,Undefined,0.0,,
Mike Bryan,M,U,Undefined,0.0,,
Emilio Viuda Hernandez,M,U,Undefined,0.0,,
Hisham Hemeda,M,U,Undefined,0.0,,
Michael Russell,M,U,Undefined,0.0,,
Falk Nier,M,U,Undefined,0.0,,
Patrice Atias,M,U,Undefined,0.0,,
Peter Madarassy,M,U,Undefined,0.0,,
Ferran Ventura,M,U,Undefined,0.0,,
Peter Wessels,M,U,Undefined,0.0,,
Geoff Abrams,M,U,Undefined,0.0,,
Leandro Rosa,M,U,Undefined,0.0,,
Carlos Custodio,M,U,Undefined,0.0,,
John Doran,M,U,Undefined,0.0,,
Justin Bower,M,U,Undefined,0.0,,
Oskar Johansson,M,U,Undefined,0.0,,
Gergely Hultai,M,U,Undefined,0.0,,
Adrian Garcia,M,U,Undefined,0.0,,
Oscar Serrano,M,U,Undefined,0.0,,
Michal Holenda,M,U,Undefined,0.0,,
Hugo Armando,M,U,Undefined,0.0,,
Emilio Daniel Baez Britez,M,U,Undefined,0.0,,
Sebastien Grosjean,M,U,Undefined,0.0,,
Sergio Gaoni,M,U,Undefined,0.0,,
Jean Michel Pequery,M,U,Undefined,0.0,,
Leonardo Azzaro,M,U,Undefined,0.0,,
Julien Raynal,M,U,Undefined,0.0,,
Adam Seri,M,U,Undefined,0.0,,
Assaf Drori,M,U,Undefined,0.0,,
Matteo Gotti,M,U,Undefined,0.0,,
Marc Olivier Baron,M,U,Undefined,0.0,,
Andre Lopes,M,U,Undefined,0.0,,
Clemens Trimmel,M,U,Undefined,0.0,,
Shannon Nettle,M,U,Undefined,0.0,,
Manuel Jorquera,M,U,Undefined,0.0,,
Graydon Oliver,M,U,Undefined,0.0,,
Oh Hee Kwon,M,U,Undefined,0.0,,
Jason Marshall,M,U,Undefined,0.0,,
Sergei Krotiouk,M,U,Undefined,0.0,,
Anton Klaric,M,U,Undefined,0.0,,
Zeljko Tosic,M,U,Undefined,0.0,,
Simon Larose,M,U,Undefined,0.0,,
Walid Jallali,M,U,Undefined,0.0,,
Mariano Sanchez,M,U,Undefined,0.0,,
Marcos Daniel,M,U,Undefined,0.0,,
Kornel Bardoczky,M,U,Undefined,0.0,,
Tasuku Iwami,M,U,Undefined,0.0,,
Pedro Nieto,M,U,Undefined,0.0,,
Mario Tudor,M,U,Undefined,0.0,,
Leonardo Silva,M,U,Undefined,0.0,,
Nenad Taroman,M,U,Undefined,0.0,,
Nenad Toroman,M,U,Undefined,0.0,,
Denis Glazov,M,U,Undefined,0.0,,
Antonio Couvert,M,U,Undefined,0.0,,
Jean Claude Scherrer,M,U,Undefined,0.0,,
Marcus Sarstrand,M,U,Undefined,0.0,,
Kevin Kim,M,U,Undefined,0.0,,
Lars Zimmermann,M,U,Undefined,0.0,,
Juan Giner,M,U,Undefined,0.0,,
Cristian Kordasz,M,U,Undefined,0.0,,
Szilard Szirtesi,M,U,Undefined,0.0,,
David Kepka,M,U,Undefined,0.0,,
Otavio Rovati,M,U,Undefined,0.0,,
Gregor Krusic,M,U,Undefined,0.0,,
Harel Levy,M,U,Undefined,0.0,,
Marquiestro Foster,M,U,Undefined,0.0,,
Rodolphe Cadart,M,U,Undefined,0.0,,
Pablo Garcia Gaitan,M,U,Undefined,0.0,,
Alberto Martin,M,U,Undefined,0.0,,
Andrew Nisker,M,U,Undefined,0.0,,
Yves Allegro,M,U,Undefined,0.0,,
Trace Fielding,M,U,Undefined,0.0,,
Ivan Vajda,M,U,Undefined,0.0,,
Marco Pontarin,M,U,Undefined,0.0,,
Ramsey Smith,M,U,Undefined,0.0,,
Carlos Llanes,M,U,Undefined,0.0,,
Andrej Bizjak,M,U,Undefined,0.0,,
Andrea Serra,M,U,Undefined,0.0,,
Marc Canovas,M,U,Undefined,0.0,,
Justin Layne,M,U,Undefined,0.0,,
Mariano Puerta,M,U,Undefined,0.0,,
Juan Ignacio Cerda,M,U,Undefined,0.0,,
Matthis Kempe Bergman,M,U,Undefined,0.0,,
Tiago Galvao,M,U,Undefined,0.0,,
Ivan Rodrigo,M,U,Undefined,0.0,,
Huntley Montgomery,M,U,Undefined,0.0,,
Kristian Capalik,M,U,Undefined,0.0,,
Matej Pampoulov,M,U,Undefined,0.0,,
Alexander Yarmola,M,U,Undefined,0.0,,
Dong Hyun Kim,M,U,Undefined,0.0,,
Eduardo Frick,M,U,Undefined,0.0,,
Takeshi Itoh,M,U,Undefined,0.0,,
Tyler Cleveland,M,U,Undefined,0.0,,
Timo Nigri,M,U,Undefined,0.0,,
Michel Deville,M,U,Undefined,0.0,,
Syed Akram Zaman,M,U,Undefined,0.0,,
Martin Verkerk,M,U,Undefined,0.0,,
Ladislav Svarc,M,U,Undefined,0.0,,
Tiago Sousa,M,U,Undefined,0.0,,
Daniel Dios,M,U,Undefined,0.0,,
Neil Watts,M,U,Undefined,0.0,,
Radek Stepanek,M,R,CZE,0.0,57.0,0.7017543859649122
Yohny Romero,M,U,Undefined,0.0,,
Krystian Pfeiffer,M,U,Undefined,0.0,,
Javier Martinez Baena,M,U,Undefined,0.0,,
Jernej Karner,M,U,Undefined,0.0,,
Radim Zitko,M,U,Undefined,0.0,,
Antonio Gordon,M,U,Undefined,0.0,,
Gaston Gaudio,M,U,Undefined,0.0,,
Martin Bartonek,M,U,Undefined,0.0,,
Christophe Rochus,M,U,Undefined,0.0,,
Diego Palmeiro,M,U,Undefined,0.0,,
Ivaylo Traykov,M,U,Undefined,0.0,,
Alex Kim,M,U,Undefined,0.0,,
Piotr Szczepanik,M,U,Undefined,0.0,,
Stefan Pircher,M,U,Undefined,0.0,,
Punch Maleka,M,U,Undefined,0.0,,
Andrew Bronneberg,M,U,Undefined,0.0,,
Jan Krejci,M,U,Undefined,0.0,,
Angel Jose Martin,M,U,Undefined,0.0,,
Milan Smejda,M,U,Undefined,0.0,,
Daniel Elsner,M,U,Undefined,0.0,,
Florian Allgauer,M,U,Undefined,0.0,,
Matt Daly,M,U,Undefined,0.0,,
Sebastian Swierk,M,U,Undefined,0.0,,
Michael Logarzo,M,U,Undefined,0.0,,
Rodrigo Pena,M,U,Undefined,0.0,,
Steven Bourke,M,U,Undefined,0.0,,
Alvaro Dominguez,M,U,Undefined,0.0,,
Iain Bates,M,U,Undefined,0.0,,
Josh Goffi,M,U,Undefined,0.0,,
Kobi Ziv,M,U,Undefined,0.0,,
Victor Romero,M,U,Undefined,0.0,,
Gabor Jaross,M,U,Undefined,0.0,,
Zeljko Krajan,M,U,Undefined,0.0,,
Jeff Morrison,M,U,Undefined,0.0,,
Rishi Sridhar,M,U,Undefined,0.0,,
Vinod Sridhar,M,U,Undefined,0.0,,
Marcelo Carvalho,M,U,Undefined,0.0,,
Thomas Heyerdahl,M,U,Undefined,0.0,,
Arnaud Di Pasquale,M,U,Undefined,0.0,,
Wesley Moodie,M,U,Undefined,0.0,,
Jed Gould,M,U,Undefined,0.0,,
Alessandro Motti,M,L,ITA,0.0,4.0,0.25
Andres Pedroso,M,U,Undefined,0.0,,
Daniel Casquero,M,U,Undefined,0.0,,
Ralf Wilmink,M,U,Undefined,0.0,,
Davide Bramanti,M,U,Undefined,0.0,,
Todd Scheck,M,U,Undefined,0.0,,
Ivo Karlovic,M,R,CRO,3.0,205.0,0.4926829268292683
Ronaldo Carvalho,M,U,Undefined,0.0,,
Chris Rae,M,U,Undefined,0.0,,
Marko Neunteibl,M,U,Undefined,0.0,,
Ben Qiang Zhu,M,U,Undefined,0.0,,
Felix Hardt,M,U,Undefined,0.0,,
Wesley Whitehouse,M,U,Undefined,0.0,,
Isaac Tortades,M,U,Undefined,0.0,,
Sylvain Mathias,M,U,Undefined,0.0,,
Miha Gregorc,M,U,Undefined,0.0,,
Scott Eddins,M,U,Undefined,0.0,,
Ivan Ljubicic,M,U,Undefined,0.0,,
Bjorn Krenzer,M,U,Undefined,0.0,,
Jaco Van Der Westhuizen,M,U,Undefined,0.0,,
Tomas Zivnicek,M,U,Undefined,0.0,,
Timo Fleischfresser,M,U,Undefined,0.0,,
Vincent Lavergne,M,U,Undefined,0.0,,
Denis Golovanov,M,U,Undefined,0.0,,
Tomas Jecminek,M,U,Undefined,0.0,,
Luka Kutanjac,M,U,Undefined,0.0,,
Ingo Neumuller,M,U,Undefined,0.0,,
Kamil Patel,M,U,Undefined,0.0,,
Sunday Maku,M,U,Undefined,0.0,,
Michel Kratochvil,M,U,Undefined,0.0,,
Javier Taborga,M,U,Undefined,0.0,,
Nicolas Todero,M,U,Undefined,0.0,,
Jordi Fernandez,M,U,Undefined,0.0,,
Pieter Joubert,M,U,Undefined,0.0,,
David Hodge,M,U,Undefined,0.0,,
Sonny Kayombo,M,U,Undefined,0.0,,
Diego Ayala,M,U,Undefined,0.0,,
Javier Genaro Martinez,M,U,Undefined,0.0,,
Javier Garcia Sintes,M,U,Undefined,0.0,,
Ulrich Tippenhauer,M,U,Undefined,0.0,,
Kane Dewhurst,M,U,Undefined,0.0,,
Alejandro Dulko,M,U,Undefined,0.0,,
Melle Van Gemerden,M,U,Undefined,0.0,,
Oliver Levant,M,U,Undefined,0.0,,
Emin Agaev,M,U,Undefined,0.0,,
Kyle Rudman,M,U,Undefined,0.0,,
Sergio Roitman,M,U,Undefined,0.0,,
Zoltan Boroczky,M,U,Undefined,0.0,,
Patrick Mayr,M,U,Undefined,0.0,,
Gordon Bergraaf,M,U,Undefined,0.0,,
Seung Hoon Lee,M,U,Undefined,0.0,,
Bernard Parun,M,U,Undefined,0.0,,
Arne Kreitz,M,U,Undefined,0.0,,
Torsten Wolpers,M,U,Undefined,0.0,,
Andy Fahlke,M,U,Undefined,0.0,,
Guillermo Platel,M,U,Undefined,0.0,,
Justin Megraw,M,U,Undefined,0.0,,
Vincent Baudat,M,U,Undefined,0.0,,
Paul Baccanello,M,U,Undefined,0.0,,
Lawrence Gunn,M,U,Undefined,0.0,,
Paradorn Srichaphan,M,U,Undefined,0.0,,
Rafael De Mesa,M,U,Undefined,0.0,,
Kyle Porter,M,U,Undefined,0.0,,
Artemon Apostu Efremov,M,U,Undefined,0.0,,
Simon Harston,M,U,Undefined,0.0,,
Daniel Caracciolo,M,U,Undefined,0.0,,
Yuri Schukin,M,U,Undefined,0.0,,
Andrea Capodimonte,M,U,Undefined,0.0,,
Julio Silva,M,U,Undefined,0.0,,
Sergio Barberan Miguel,M,U,Undefined,0.0,,
Alexandre Simoni,M,U,Undefined,0.0,,
Gerardo Heyser,M,U,Undefined,0.0,,
Carlos Rexach Itoiz,M,U,Undefined,0.0,,
Hendri Susilo Pramono,M,U,Undefined,0.0,,
Jan Hernych,M,R,CZE,0.0,21.0,0.5714285714285714
Peter Clarke,M,U,Undefined,0.0,,
Takahiro Terachi,M,U,Undefined,0.0,,
Juan Ignacio Destefano,M,U,Undefined,0.0,,
Rodolfo Rake,M,U,Undefined,0.0,,
Ralph Grambow,M,U,Undefined,0.0,,
Matt Klinger,M,U,Undefined,0.0,,
Brian Vahaly,M,U,Undefined,0.0,,
Byung Kook Kang,M,U,Undefined,0.0,,
Razvan Lupsescu,M,U,Undefined,0.0,,
Jose Luis Condor,M,U,Undefined,0.0,,
Matthew Hanlin,M,U,Undefined,0.0,,
Genius Chidzikwe,M,U,Undefined,0.0,,
Maciej Dilaj,M,U,Undefined,0.0,,
Emanuele Sammatrice,M,U,Undefined,0.0,,
Daniel Wajnberg,M,U,Undefined,0.0,,
Brian Battistone,M,R,USA,0.0,2.0,0.0
Dante Bottini,M,U,Undefined,0.0,,
Gabriel Montilla,M,U,Undefined,0.0,,
Michal Tabara,M,U,Undefined,0.0,,
Peter Handoyo,M,U,Undefined,0.0,,
Sebastian Fitz,M,U,Undefined,0.0,,
Toshiharu Kato,M,U,Undefined,0.0,,
Tobias Clemens,M,U,Undefined,0.0,,
Nicolas Tourte,M,U,Undefined,0.0,,
Chad Carlson,M,U,Undefined,0.0,,
Yew Ming Si,M,U,Undefined,0.0,,
Juan Ignacio Chela,M,U,Undefined,0.0,,
Peter Luczak,M,U,Undefined,0.0,,
Ezequiel Velez,M,U,Undefined,0.0,,
Brandon Hawk,M,U,Undefined,0.0,,
Branislav Sekac,M,U,Undefined,0.0,,
Michael Lang,M,U,Undefined,0.0,,
Luke Odonnell,M,U,Undefined,0.0,,
Massimo Dellacqua,M,U,Undefined,0.0,,
Mathias Schwarzler,M,U,Undefined,0.0,,
Francesco Piccari,M,U,Undefined,0.0,,
Andrei Krasevec,M,U,Undefined,0.0,,
Dimitri Mazur,M,U,Undefined,0.0,,
Zoltan Papp,M,U,Undefined,0.0,,
Nikola Gnjatovic,M,U,Undefined,0.0,,
Aviram Salomon,M,U,Undefined,0.0,,
Ondrej Chvapil,M,U,Undefined,0.0,,
Jean Rene Lisnard,M,U,Undefined,0.0,,
Mitsuru Takada,M,U,Undefined,0.0,,
Michael Kosta,M,U,Undefined,0.0,,
Renato Silveira,M,U,Undefined,0.0,,
Gabriel Trujillo Soler,M,U,Undefined,0.0,,
Mohamed Dakki,M,U,Undefined,0.0,,
Federico Cardinali,M,U,Undefined,0.0,,
Bjorn Phau,M,U,Undefined,0.0,,
Igor Brukner,M,U,Undefined,0.0,,
Chul Hee Lee,M,U,Undefined,0.0,,
Nicolas Massu,M,U,Undefined,0.0,,
Michal Mertinak,M,U,Undefined,0.0,,
Marc Rene Burger,M,U,Undefined,0.0,,
Petr Kralert,M,U,Undefined,0.0,,
Mark Parsons,M,U,Undefined,0.0,,
Jordan Kerr,M,U,Undefined,0.0,,
Konstantin Don Gruber,M,U,Undefined,0.0,,
Ivica Ancic,M,U,Undefined,0.0,,
Ashley Ford,M,U,Undefined,0.0,,
Cipriano Pommies,M,U,Undefined,0.0,,
Nemanja Ivic,M,U,Undefined,0.0,,
Paul Logtens,M,U,Undefined,0.0,,
Kamil Lewandowicz,M,U,Undefined,0.0,,
Victor Bruthans,M,U,Undefined,0.0,,
Harsh Mankad,M,U,Undefined,0.0,,
Casey Smith,M,U,Undefined,0.0,,
Robert Kendrick,M,U,Undefined,0.0,,
Tero Vilen,M,U,Undefined,0.0,,
Karim Maamoun,M,U,Undefined,0.0,,
Rodrigo Grilli,M,U,Undefined,0.0,,
Andreas Tattermusch,M,U,Undefined,0.0,,
Thomas Messmer,M,U,Undefined,0.0,,
Israel Vior Diaz,M,U,Undefined,0.0,,
Pavel Riha,M,U,Undefined,0.0,,
Diego Veronelli,M,U,Undefined,0.0,,
Iker Bilbao,M,U,Undefined,0.0,,
Martin Stepanek,M,U,Undefined,0.0,,
Hans Grobecker,M,U,Undefined,0.0,,
Robert Gustafsson,M,U,Undefined,0.0,,
James Shortall,M,U,Undefined,0.0,,
James Blake,M,U,Undefined,0.0,,
Ivan Beros,M,U,Undefined,0.0,,
Benjamin Ebrahimzadeh,M,U,Undefined,0.0,,
Federico Luzzi,M,U,Undefined,0.0,,
Carl Henrik Hansen,M,U,Undefined,0.0,,
Nathan Zeder,M,U,Undefined,0.0,,
Santiago Ventura,M,U,Undefined,0.0,,
Mads Gottlieb,M,U,Undefined,0.0,,
Pablo Martinez,M,U,Undefined,0.0,,
Eduardo Bohrer,M,U,Undefined,0.0,,
Juan Ignacio Herrero,M,U,Undefined,0.0,,
Marwan Ziwar,M,U,Undefined,0.0,,
Jalal Chafai,M,U,Undefined,0.0,,
Artem Derepasko,M,U,Undefined,0.0,,
Marat Safin,M,U,Undefined,0.0,,
Aqeel Khan,M,R,PAK,0.0,8.0,0.75
Frantisek Babej,M,U,Undefined,0.0,,
Vijay Kannan,M,U,Undefined,0.0,,
Ben Mathias,M,U,Undefined,0.0,,
Robin Vik,M,U,Undefined,0.0,,
Febi Widhiyanto,M,U,Undefined,0.0,,
Vasilis Mazarakis,M,U,Undefined,0.0,,
Martin Vassallo Arguello,M,U,Undefined,0.0,,
Juan Carlos Ferrero,M,U,Undefined,0.0,,
Nick Mcdonald,M,U,Undefined,0.0,,
Dino Dattoli,M,U,Undefined,0.0,,
Rob Steckley,M,U,Undefined,0.0,,
Jose Ezequiel Lido,M,U,Undefined,0.0,,
Ivan Cinkus,M,U,Undefined,0.0,,
Glenn Knox,M,U,Undefined,0.0,,
Young Jun Kim,M,U,Undefined,0.0,,
Filip Aniola,M,U,Undefined,0.0,,
Nathan Healey,M,U,Undefined,0.0,,
Andreas Maroldt,M,U,Undefined,0.0,,
Cyril Martin,M,U,Undefined,0.0,,
Krzysztof Kwinta,M,U,Undefined,0.0,,
Pavel Snobel,M,U,Undefined,0.0,,
Andrea Stoppini,M,U,Undefined,0.0,,
Nahuel Fracassi,M,U,Undefined,0.0,,
Rohan Bopanna,M,R,IND,0.0,2.0,0.5
Diego Alvarez,M,U,Undefined,0.0,,
Ivan Miranda,M,U,Undefined,0.0,,
Diego Zorzi,M,U,Undefined,0.0,,
Julien Jeanpierre,M,U,Undefined,0.0,,
Julian Gast,M,U,Undefined,0.0,,
Aisam Ul Haq Qureshi,M,R,PAK,0.0,8.0,0.5
Zack Fleishman,M,U,Undefined,0.0,,
Thomas Oger,M,U,MON,0.0,1.0,1.0
Ignacio Gonzalez King,M,U,Undefined,0.0,,
Simon Wernhart,M,U,Undefined,0.0,,
Nicolas Devilder,M,U,Undefined,0.0,,
Olivier Patience,M,U,Undefined,0.0,,
Daniel Kiernan,M,U,Undefined,0.0,,
Andreas Kauntz,M,U,Undefined,0.0,,
James Auckland,M,U,Undefined,0.0,,
Alexander Hartman,M,U,Undefined,0.0,,
Johan Brunstrom,M,U,Undefined,0.0,,
Kevin Harris,M,U,Undefined,0.0,,
Carl Hagman,M,U,Undefined,0.0,,
David Marrero,M,R,ESP,0.0,2.0,0.5
Andy Ram,M,U,Undefined,0.0,,
Philipp Mullner,M,U,Undefined,0.0,,
Patricio Arquez,M,U,Undefined,0.0,,
Anton Kokurin,M,U,Undefined,0.0,,
Eduardo Bergmann,M,U,Undefined,0.0,,
Dario Perez,M,U,Undefined,0.0,,
Michal Varsanyi,M,U,Undefined,0.0,,
Willem Petrus Meyer,M,U,Undefined,0.0,,
Carlos Gonzalez Leiva,M,U,Undefined,0.0,,
Alun Jones,M,U,Undefined,0.0,,
Keith From,M,U,Undefined,0.0,,
Pedro Canovas,M,U,Undefined,0.0,,
Sylvain Anibie,M,U,Undefined,0.0,,
Attapol Rithiwattanapong,M,U,Undefined,0.0,,
Masatoshi Miyazaki,M,U,Undefined,0.0,,
David Sherwood,M,U,Undefined,0.0,,
Kj Hippensteel,M,U,Undefined,0.0,,
Roei Shnaider,M,U,Undefined,0.0,,
Sam Swan,M,U,Undefined,0.0,,
Gabriel Pitta,M,U,Undefined,0.0,,
Jakub Herm Zahlava,M,U,Undefined,0.0,,
Stephane Robert,M,R,FRA,3.0,194.0,0.4690721649484536
Michael Llodra,M,U,Undefined,0.0,,
Andrei Youzhny,M,U,Undefined,0.0,,
Valentin Sanon,M,U,Undefined,0.0,,
Christian Tuscher,M,U,Undefined,0.0,,
Fabian Roetschi,M,U,Undefined,0.0,,
Antonio Gramaglia,M,U,Undefined,0.0,,
Luis Hormazabal,M,U,Undefined,0.0,,
Rik De Voest,M,U,Undefined,0.0,,
Teodor Dacian Craciun,M,R,ROU,0.0,1.0,0.0
Ajay Ramaswami,M,U,Undefined,0.0,,
Barry Fulcher,M,U,Undefined,0.0,,
Christopher Kas,M,U,Undefined,0.0,,
Antonio Alcaraz,M,U,Undefined,0.0,,
Courage Anyidoho,M,U,Undefined,0.0,,
Alexander Peya,M,U,Undefined,0.0,,
Flavio Saretta,M,U,Undefined,0.0,,
Michael Berrer,M,L,GER,1.0,50.0,0.48
Evghenii Plugariov,M,U,Undefined,0.0,,
Johan Kareld,M,U,Undefined,0.0,,
Tate Roberts,M,U,Undefined,0.0,,
Mariusz Fyrstenberg,M,U,Undefined,0.0,,
Andres Dellatorre,M,U,Undefined,0.0,,
Xxxxxxx De La Torre,M,U,Undefined,0.0,,
Andrew Colombo,M,U,Undefined,0.0,,
Michael Quintero,M,R,COL,0.0,6.0,0.16666666666666666
Daniel Schalen,M,U,Undefined,0.0,,
Jerome Haehnel,M,U,Undefined,0.0,,
Marcelo Barboza,M,U,Undefined,0.0,,
Oliver Marach,M,R,AUT,0.0,2.0,0.0
Martin Rammal,M,U,Undefined,0.0,,
Kevin Larock,M,U,Undefined,0.0,,
Mario Alvarez,M,U,Undefined,0.0,,
Xavier Malisse,M,U,Undefined,0.0,,
Jordi Marse Vidri,M,U,Undefined,0.0,,
Mohammad Ghareeb,M,R,KUW,0.0,2.0,0.5
Sebastian Jaeger,M,U,Undefined,0.0,,
Fernando Gonzalez,M,U,Undefined,0.0,,
Steven Bijl,M,U,Undefined,0.0,,
Ignacio Vila,M,U,Undefined,0.0,,
Alejandro Asta,M,U,Undefined,0.0,,
Henry Beam,M,U,Undefined,0.0,,
Victor Estrella,M,R,DOM,3.0,154.0,0.44805194805194803
Mario Munoz Bejarano,M,U,Undefined,0.0,,
Matthew Behrmann,M,U,Undefined,0.0,,
Mirko Pehar,M,U,Undefined,0.0,,
Giancarlo Petrazzuolo,M,U,Undefined,0.0,,
Alexey Kedryuk,M,R,KAZ,0.0,10.0,0.1
Jorge Haro,M,U,Undefined,0.0,,
Josef Nesticky,M,U,Undefined,0.0,,
Patrick Schnidrig,M,U,Undefined,0.0,,
Andre Van Der Merwe B,M,U,Undefined,0.0,,
Travis Parrott,M,U,Undefined,0.0,,
Heiko Bollich,M,U,Undefined,0.0,,
Mustafa Ghouse,M,U,Undefined,0.0,,
Tomas Janci,M,U,Undefined,0.0,,
Igor Levine,M,U,Undefined,0.0,,
Bo Ram Cha,M,U,Undefined,0.0,,
Jacob Adaktusson,M,U,Undefined,0.0,,
Sebastian Uriarte,M,U,Undefined,0.0,,
Adriano Biasella,M,U,Undefined,0.0,,
Tomas Tenconi,M,U,Undefined,0.0,,
Ashley Dyer,M,U,Undefined,0.0,,
Vladimir Bistryavichus,M,U,Undefined,0.0,,
Ciaran Moore,M,U,Undefined,0.0,,
